Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
13:02:00,400,,2564,929,42,109
13:04:00,100,,2622,406,131,95
13:06:00,2272,,1584,101,364,1
13:08:00,517,,2298,204,87,10
13:10:00,427,,200,562,100,100
13:12:00,8986,,3062,433,76,100
13:14:00,649,,400,600,24,100
13:16:00,400,,213,102,100,100
13:18:00,300,,1796,698,100,200
13:20:00,200,,7,600,5,100
13:22:00,2641,,25,600,48,100
13:24:00,2116,,2065,16,5,100
13:26:00,1980,,100,1020,100,100
13:28:00,1583,,100,600,100,100
13:30:00,3220,,200,640,100,2
13:32:00,3363,,718,3624,100,100
13:34:00,100,,3835,2206,100,80
13:36:00,527,,1100,4125,474,20
13:38:00,7417,,821,1227,2097,178
13:40:00,533,,1854,1652,571,20
13:42:00,3788,,3281,3316,662,30
13:44:00,927,,501,6940,1000,96
13:46:00,1000,,3400,1923,502,100
13:48:00,1500,,25491,8662,1073,200
13:50:00,5133,,6000,8824,2702,504
13:52:00,2971,,10272,11162,400,134
13:54:00,4232,,1316,4745,6489,504
13:56:00,1400,,19143,11045,15304,1327
13:58:00,3802,,1050,15500,6526,660
14:00:00,2490,,8919,5009,3152,1488
