Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:56:00,105,,110,1178,132,200
12:58:00,100,,154,616,265,10
13:00:00,300,,154,840,5,9
13:02:00,100,,111,268,127,3730
13:04:00,25,,581,430,415,3046
13:06:00,49,,342,440,100,438
13:08:00,74,,2,720,592,1302
13:10:00,100,,27,1522,886,19
13:12:00,100,,345,540,278,19
13:14:00,6287,,531,2616,100,19
13:16:00,14738,,464,434,358,100
13:18:00,2549,,1013,100,171,519
13:20:00,100,,676,690,700,2522
13:22:00,1,,284,994,269,82
13:24:00,822,,181,100,154,469
13:26:00,49,,150,412,7,701
13:28:00,100,,800,1117,936,1017
13:30:00,1,,686,417,704,2500
13:32:00,500,,326,8986,100,1605
13:34:00,409,,154,6050,27,1000
13:36:00,391,,435,32751,1321,1884
13:38:00,100,,116,5339,1711,242
13:40:00,200,,304,4877,2977,2259
13:42:00,3498,,1147,7387,849,200
13:44:00,362,,100,10576,2787,2318
13:46:00,3455,,697,9408,542,19
13:48:00,763,,6513,18374,2371,2013
13:50:00,184,,235,11045,1629,3598
13:52:00,2667,,6922,22341,771,71
13:54:00,5321,,3212,6101,6908,1374
13:56:00,6092,,3658,11077,1519,3681
13:58:00,810,,2410,10897,2434,400
14:00:00,2007,,3177,7935,2249,487
