Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0.0,0.0,0,0,0.0,0.0
07:32:00,0.0,0.0,0,0,3.0,48.0
07:34:00,25.0,72.0,200,154,57.0,231.0
07:36:00,15.0,12.0,100,100,308.0,1500.0
07:38:00,83.0,1.0,311,600,600.0,100.0
07:40:00,600.0,100.0,30,600,4213.0,100.0
07:42:00,600.0,100.0,100,154,300.0,100.0
07:44:00,100.0,500.0,55,100,100.0,1707.0
07:46:00,100.0,10.0,45,600,600.0,600.0
07:48:00,10.0,10.0,55,600,5.0,100.0
07:50:00,18.0,100.0,100,24,595.0,100.0
07:52:00,300.0,84.0,100,100,154.0,100.0
07:54:00,2.0,100.0,155,1500,100.0,100.0
07:56:00,100.0,100.0,100,100,900.0,936.0
07:58:00,100.0,100.0,101,200,500.0,2100.0
08:00:00,100.0,100.0,54,600,400.0,1600.0
08:02:00,916.0,100.0,255,100,100.0,100.0
08:04:00,122.0,100.0,155,100,23.0,400.0
08:06:00,3.0,1.0,100,308,100.0,100.0
08:08:00,367.0,100.0,2911,20,100.0,100.0
08:10:00,100.0,100.0,1355,100,100.0,200.0
08:12:00,100.0,100.0,5,600,35.0,261.0
08:14:00,100.0,100.0,143,154,5.0,340.0
08:16:00,99.0,100.0,600,154,210.0,617.0
08:18:00,1.0,100.0,100,154,210.0,600.0
08:20:00,1.0,30.0,700,357,100.0,79.0
08:22:00,100.0,100.0,200,35,154.0,600.0
08:24:00,682.0,100.0,300,154,100.0,100.0
08:26:00,117.0,100.0,100,600,150.0,100.0
08:28:00,300.0,100.0,100,600,100.0,100.0
08:30:00,710.0,100.0,300,154,154.0,900.0
08:32:00,1245.0,100.0,100,154,100.0,86.0
08:34:00,10.0,100.0,100,100,376.0,306.0
08:36:00,217.0,100.0,597,200,14.0,12.0
08:38:00,683.0,100.0,100,300,100.0,71.0
08:40:00,200.0,100.0,38,600,600.0,125.0
08:42:00,100.0,100.0,155,100,260.0,75.0
08:44:00,100.0,100.0,22,400,7.0,200.0
08:46:00,2100.0,100.0,100,600,154.0,100.0
08:48:00,157.0,100.0,155,300,100.0,100.0
08:50:00,100.0,100.0,100,100,100.0,1100.0
08:52:00,155.0,100.0,100,600,15.0,100.0
08:54:00,620.0,100.0,300,600,154.0,350.0
08:56:00,200.0,100.0,400,1,100.0,400.0
08:58:00,890.0,100.0,100,100,97.0,100.0
09:00:00,200.0,1100.0,100,100,10.0,40.0
09:02:00,1.0,100.0,100,200,1.0,100.0
09:04:00,80.0,4361.0,100,100,37.0,70.0
09:06:00,20.0,1.0,152,100,20.0,2525.0
09:08:00,4.0,100.0,155,154,100.0,100.0
09:10:00,100.0,100.0,890,200,154.0,100.0
09:12:00,18.0,100.0,118,279,100.0,153.0
09:14:00,100.0,100.0,3484,300,100.0,300.0
09:16:00,100.0,100.0,186,52,13.0,100.0
09:18:00,100.0,100.0,200,154,87.0,100.0
09:20:00,100.0,100.0,500,200,8.0,600.0
09:22:00,100.0,100.0,200,200,15.0,600.0
09:24:00,82.0,100.0,1707,100,139.0,600.0
09:26:00,100.0,100.0,101,600,100.0,200.0
09:28:00,100.0,1500.0,310,100,100.0,100.0
09:30:00,100.0,100.0,100,154,54.0,100.0
09:32:00,100.0,100.0,602,154,46.0,100.0
09:34:00,100.0,100.0,38,100,53.0,100.0
09:36:00,10.0,100.0,1033,1400,200.0,100.0
09:38:00,190.0,100.0,1268,100,100.0,100.0
09:40:00,3057.0,100.0,192,600,80.0,100.0
09:42:00,100.0,100.0,155,5,100.0,100.0
09:44:00,100.0,100.0,9,100,100.0,100.0
09:46:00,157.0,100.0,521,100,100.0,100.0
09:48:00,6699.0,100.0,317,600,100.0,100.0
09:50:00,2753.0,100.0,243,600,100.0,100.0
09:52:00,1200.0,100.0,100,100,100.0,100.0
09:54:00,2457.0,100.0,250,200,567.0,100.0
09:56:00,100.0,100.0,250,6,4.0,100.0
09:58:00,200.0,100.0,600,154,154.0,100.0
10:00:00,1.0,100.0,523,1,154.0,100.0
10:02:00,300.0,100.0,396,242,154.0,100.0
10:04:00,86.0,100.0,637,100,100.0,100.0
10:06:00,88.0,100.0,712,100,,100.0
10:08:00,100.0,1.0,224,100,,100.0
10:10:00,100.0,100.0,10,58,,100.0
10:12:00,100.0,100.0,20,42,,100.0
10:14:00,300.0,100.0,100,100,,100.0
10:16:00,100.0,100.0,1,300,,100.0
10:18:00,215.0,100.0,100,100,,100.0
10:20:00,397.0,100.0,100,300,,100.0
10:22:00,29.0,100.0,292,500,,100.0
10:24:00,10.0,100.0,22,100,,100.0
10:26:00,29.0,100.0,95,795,,100.0
10:28:00,100.0,100.0,371,122,,100.0
10:30:00,100.0,100.0,155,100,,100.0
10:32:00,100.0,50.0,155,600,,100.0
10:34:00,100.0,10.0,100,500,,100.0
10:36:00,100.0,40.0,113,200,,100.0
10:38:00,100.0,10.0,155,200,,100.0
10:40:00,10.0,10.0,7,100,,100.0
10:42:00,100.0,10.0,362,100,,100.0
10:44:00,90.0,10.0,93,1,,100.0
10:46:00,10.0,10.0,409,1,,100.0
10:48:00,10.0,100.0,1,600,,100.0
10:50:00,100.0,8.0,10,500,,100.0
10:52:00,10.0,2.0,100,154,,100.0
10:54:00,90.0,100.0,1,154,,100.0
10:56:00,10.0,100.0,99,154,,1700.0
10:58:00,211.0,10.0,190,100,,200.0
11:00:00,900.0,100.0,1000,85,,100.0
11:02:00,10.0,100.0,100,100,,2.0
11:04:00,89.0,100.0,299,500,,100.0
11:06:00,100.0,100.0,10,154,,600.0
11:08:00,1.0,100.0,100,100,,100.0
