Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,0,0,0
07:32:00,2251,0,333,621,1405,206
07:34:00,218,150,493,8797,30,100
07:36:00,834,20,100,8787,2055,3544
07:38:00,820,1500,200,2425,5472,2769
07:40:00,2230,100,350,4030,1726,8984
07:42:00,90,4,4177,3200,2824,9907
07:44:00,62,200,1530,330,100,9446
07:46:00,1190,600,1321,200,1900,3314
07:48:00,4736,295,422,1100,2100,684
07:50:00,4101,100,654,1344,1093,1329
07:52:00,1302,100,8941,1876,500,2067
07:54:00,862,200,620,1000,2000,3560
07:56:00,5754,1300,1101,1600,1900,6240
07:58:00,598,300,500,590,2400,3234
08:00:00,100,86,2370,2017,300,3952
08:02:00,2034,14,4086,1232,700,891
08:04:00,1839,100,2258,1291,2000,249
08:06:00,2265,100,1196,819,707,1192
08:08:00,738,100,4305,4797,1043,4177
08:10:00,1185,1,1705,3056,1470,1862
08:12:00,2549,300,1800,3928,2100,4589
08:14:00,100,300,5016,1818,2580,1224
08:16:00,5309,600,4201,1423,2320,6263
08:18:00,1487,600,472,6716,900,1472
08:20:00,1490,437,2460,16083,600,3830
08:22:00,13438,36,6884,4420,300,23048
08:24:00,486,401,1115,4379,1600,5838
08:26:00,720,100,3139,7286,3705,4055
08:28:00,2595,500,1647,5039,400,1474
08:30:00,743,706,2908,1857,200,1917
08:32:00,1364,100,1860,4982,2800,8428
08:34:00,2120,200,2315,4613,600,2989
08:36:00,2959,100,2313,3357,1400,4271
08:38:00,1273,300,2133,900,400,10942
08:40:00,741,300,2164,200,2371,5128
08:42:00,1400,500,1720,5457,4198,465
08:44:00,1798,1200,3142,1383,420,4053
08:46:00,430,500,3122,998,2300,350
08:48:00,2444,2300,2661,983,200,5955
08:50:00,1791,1600,4215,2657,888,159
08:52:00,2585,195,5132,390,3200,1915
08:54:00,3825,1,1963,600,1148,576
08:56:00,1153,100,5047,883,556,1043
08:58:00,2789,100,1631,4617,334,400
09:00:00,474,789,1942,800,1000,3037
09:02:00,950,300,3259,2014,300,3755
09:04:00,1396,100,2218,2118,1755,1035
09:06:00,3300,100,4590,100,100,1291
09:08:00,1766,50,2201,1757,1500,2054
09:10:00,700,150,1342,1416,100,402
09:12:00,1048,100,2352,5683,300,1486
09:14:00,1911,200,725,160,900,1245
09:16:00,1978,50,2901,1157,1200,1801
09:18:00,1900,11,1617,905,400,473
09:20:00,100,300,1369,6013,1517,325
09:22:00,2330,400,1915,2866,700,802
09:24:00,2183,100,3411,1037,600,103
09:26:00,336,100,3418,200,463,824
09:28:00,200,200,2494,3640,500,950
09:30:00,200,100,1315,1469,300,259
09:32:00,1280,4,4773,1840,400,488
09:34:00,5090,57,1263,3157,309,337
09:36:00,4890,27,2181,483,392,515
09:38:00,627,200,2333,942,100,99
09:40:00,1100,300,3789,4535,100,1194
09:42:00,1781,100,1172,1002,100,2743
09:44:00,1000,300,6732,3983,100,1670
09:46:00,2790,200,3888,2657,200,448
09:48:00,780,1,6426,5911,100,234
09:50:00,1489,200,3323,4758,531,253
09:52:00,1597,200,3503,3000,100,1119
09:54:00,1800,100,1031,1557,100,525
09:56:00,1000,6,2447,3107,400,844
09:58:00,2392,100,3334,4650,300,29
10:00:00,15863,200,2362,6527,4524,974
10:02:00,2135,100,6083,1757,1237,533
10:04:00,530,100,620,2795,1800,696
10:06:00,427,100,1402,6214,400,1403
10:08:00,3657,1,2164,1040,5600,314
10:10:00,383,6099,1318,2023,3900,445
10:12:00,700,1404,2715,4600,4300,591
10:14:00,1395,3,1704,300,800,301
10:16:00,3568,100,2183,400,1200,832
10:18:00,1400,200,1698,5857,100,1443
10:20:00,1035,100,1624,2783,100,880
10:22:00,663,100,2406,2000,500,2252
10:24:00,2049,100,746,9662,2500,2745
10:26:00,1387,100,587,1757,400,1735
10:28:00,971,100,1856,500,300,1305
10:30:00,1103,200,1273,2657,709,1762
10:32:00,553,100,4098,400,300,827
10:34:00,700,200,1193,5857,1000,4272
