Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
13:06:00,300,27,604,526,14,254
13:08:00,1660,116,601,356,10,37
13:10:00,1499,19,191,435,18,282
13:12:00,621,33,300,1620,100,769
13:14:00,1280,25,465,1295,362,214
13:16:00,537,100,91,1904,10,18
13:18:00,107,119,103,484,2,338
13:20:00,1111,113,1001,1259,10,237
13:22:00,300,4,136,3934,300,540
13:24:00,996,118,200,1033,94,275
13:26:00,1781,118,225,948,300,802
13:28:00,1306,119,1269,1602,5201,626
13:30:00,2044,100,113,1043,780,170
13:32:00,458,25,209,6091,200,1008
13:34:00,566,63,1129,5386,2473,857
13:36:00,510,200,467,6481,260,459
13:38:00,431,63,490,5705,1200,947
13:40:00,2747,253,809,4280,200,697
13:42:00,1916,541,1490,3946,757,413
13:44:00,463,794,1684,7240,1168,744
13:46:00,936,997,11770,8951,810,371
13:48:00,927,912,1541,2782,557,641
13:50:00,1086,622,1926,8052,884,446
13:52:00,549,1881,2089,6323,672,1387
13:54:00,1338,107,3920,8478,1129,1167
13:56:00,1208,425,3569,7267,3023,899
13:58:00,1100,639,3204,7678,1535,1308
14:00:00,1298,117,22776,7021,4576,690
