Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:48:00,200,211,512,10711,330,3
12:50:00,110,10,610,1650,105795,597
12:52:00,1,2,4723,2500,1876,1309
12:54:00,1031,3,987,2966,326,6400
12:56:00,942,97,261,2088,200,1000
12:58:00,936,100,6392,3853,100,67
13:00:00,335,200,1546,4807,200,429
13:02:00,97,3355,1392,5467,400,1
13:04:00,3,1096,2189,3487,279,71
13:06:00,300,4431,1972,3109,5,1931
13:08:00,2017,100,1140,200,21,1000
13:10:00,4235,134,1289,300,79,700
13:12:00,1100,50,1658,374,100,2400
13:14:00,400,50,1603,100,225,1065
13:16:00,801,100,2683,194,279,1441
13:18:00,2246,103,1107,300,200,121
13:20:00,100,677,2498,10,200,2000
13:22:00,600,100,9120,90,629,3000
13:24:00,2204,854,1886,5000,38,98
13:26:00,400,3791,2096,235,241,20237
13:28:00,6,3385,504,9401,9564,3340
13:30:00,2625,4084,3854,3455,300,1660
13:32:00,2,3193,3023,2075,1906,100
13:34:00,1837,1738,1204,3528,200,5
13:36:00,200,1955,8856,26518,1821,4100
13:38:00,3708,6270,337,17120,12369,9
13:40:00,400,3141,683,37245,651,5116
13:42:00,8311,6037,17015,4877,7560,6435
13:44:00,74729,2439,16901,7041,1500,6586
13:46:00,4184,2979,5094,15870,1010,1911
13:48:00,2400,4854,6761,1660,2990,7528
13:50:00,1999,3799,2000,2964,417,44021
13:52:00,809,5398,14218,9223,1200,11767
13:54:00,2310,5772,11351,3188,2089,600
13:56:00,1659,4825,6676,3005,4795,13025
13:58:00,2634,8726,2300,40832,5067,9144
14:00:00,4950,408,60906,49717,12551,36864
