Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,276838,0,0
07:32:00,426302,524,112075,38287,31628,8034
07:34:00,4898,1,66845,53233,90,6300
07:36:00,12721,2367,18564,428400,27379,25055
07:38:00,17518,5,59063,54364,4401,27201
07:40:00,3396,10100,20734,7602,43213,217287
07:42:00,17033,800,21037,39632,4303,74529
07:44:00,12498,600,21528,1201,3097,4355
07:46:00,4217,101,80243,26605,9639,1195
07:48:00,634,35817,36235,1026600,10564,1750
07:50:00,3322,1600,1800,46144,11212,1
07:52:00,13650,35,22236,25211,4601,7681
07:54:00,14125,9201,44055,10996,12910,14010
07:56:00,46007,511,55131,105,23458,23200
07:58:00,15380,2,42234,33738,9804,19419
08:00:00,1709,1,29629,44175,4430,171219
08:02:00,707,249,74645,9000,2873,1050
08:04:00,23028,8800,62074,22399,37403,7533
08:06:00,17081,50,24063,14600,1698,50451
08:08:00,10141,5,22921,39139,6850,109441
08:10:00,1402,197,34787,3500,11772,833
08:12:00,18358,3,67612,17311,34144,1842
08:14:00,76732,200,28699,12300,6240,104234
08:16:00,9089,2,119877,151500,4608,26877
08:18:00,8175,402,54235,127779,16314,4000
08:20:00,24001,1000,18127,15950,6300,25444
08:22:00,52828,130292,48478,11214,3177,220095
08:24:00,3899,87,27051,12658,8183,45201
08:26:00,11148,7978,40366,47807,11625,47055
08:28:00,5000,1,82696,136622,2129,5903
08:30:00,3500,300,32436,17308,3900,8115
08:32:00,19664,60,26310,33549,9000,2503
08:34:00,58931,405,51003,32968,5000,44677
08:36:00,8101,3000,6284,43812,3800,3740
08:38:00,8913,200,36093,62879,8000,1469
08:40:00,18303,147,50574,119086,31616,1501
08:42:00,40984,21,26837,33155,16983,1406
08:44:00,31913,700,41781,286203,23386,12120
08:46:00,107800,700,71605,147446,5288,800
08:48:00,16441,444,57348,57416,30314,2000
08:50:00,17719,1,47872,103570,16069,500
08:52:00,58427,79,18385,318376,2818,14553
08:54:00,25384,63,9676,154528,5705,9315
08:56:00,7845,7,38096,169972,41446,17063
08:58:00,9658,2,85680,44277,14509,4440
09:00:00,5290,74,35796,10356,201,1803
09:02:00,46216,223749,23752,45707,18599,16127
09:04:00,14741,2000,30250,6205,11982,100
09:06:00,9201,42,112766,51626,6749,4310
09:08:00,30429,8,31658,117376,11241,2810
09:10:00,12779,250,49700,76,38173,19125
09:12:00,12155,700,49828,456517,39717,5821
09:14:00,1200,1000,63883,8300,13867,160
09:16:00,25868,2000,86511,50388,57039,20
09:18:00,1400,3504,38460,4801,6925,100
09:20:00,15795,3600,24615,49254,11996,86500
09:22:00,700,700,13159,14209,21946,1911
09:24:00,46237,600,61035,100,7510,84532
09:26:00,18534,1,45276,16277,8917,7100
09:28:00,9387,800,32337,22506,7637,3500
09:30:00,23938,2100,55517,6201,6258,4200
09:32:00,5000,238,49296,45840,2800,1010
09:34:00,6100,17,10111,29532,1611,22416
09:36:00,14704,3,23092,14806,7812,39376
09:38:00,20282,20,42192,9002,9450,513
09:40:00,3850,1000,45214,203282,31800,21794
09:42:00,54600,11,17069,216050,5774,13900
09:44:00,5541,200,27609,577061,4679,2663
09:46:00,18490,10,132104,61310,9107,6283
09:48:00,13700,1,6265,33194,144340,9331
09:50:00,33729,253,51070,50010,90254,6035
09:52:00,16600,14500,20016,24133,15717,87
09:54:00,31300,2887,20313,66876,43779,500
09:56:00,53370,424,24215,70704,118849,30045
09:58:00,18300,600,20116,9999,47943,2358
10:00:00,35903,1,54032,184217,61160,4020
10:02:00,40287,166,45755,139699,26832,7591
10:04:00,20061,2172,57400,58290,3600,60383
10:06:00,11899,1,54642,91635,5535,79859
10:08:00,102302,9,49302,197706,5104,619
10:10:00,49568,1035,53155,55300,7429,28111
10:12:00,14258,898,40897,37701,3672,2486
10:14:00,4207,9,16973,72544,1600,9650
10:16:00,31576,1436,27778,16050,7562,14500
10:18:00,156431,56,31886,78480,26302,7002
10:20:00,36100,2,52417,39033,7615,26975
10:22:00,38090,4,73186,61425,1326,206092
10:24:00,42200,315,75141,141752,6641,22535
10:26:00,38450,6722,62734,81991,5003,600
10:28:00,43000,1800,66087,53940,8163,149600
10:30:00,36100,6200,74237,44542,1500,5600
10:32:00,50920,1800,111496,22711,2539,1441
10:34:00,51961,2700,9629,48925,15705,42625
10:36:00,40300,2100,86333,20820,3600,18227
10:38:00,35160,41727,30810,11937,4020,35914
10:40:00,30400,11634,23649,65605,310,2040
10:42:00,36500,1,45878,40700,1910,36611
10:44:00,45500,500,54242,80228,1705,1700
10:46:00,57723,2740,34994,11600,7011,8200
10:48:00,135872,5900,53481,62647,5605,1915
10:50:00,61767,474,8447,55050,3700,1503
10:52:00,59000,679,42729,19535,2603,1500
10:54:00,35172,55896,50208,48233,1100,9900
10:56:00,33400,8826,39972,111936,2600,11870
10:58:00,34091,17267,96915,24810,149676,28488
11:00:00,34000,9795,41007,42639,7800,5300
11:02:00,34400,21956,66200,146486,8901,3300
11:04:00,35708,35493,37495,43201,1800,20644
11:06:00,57090,209,24301,20523,2213,25243
11:08:00,75329,600,29946,39600,2613,103
11:10:00,37573,4002,68313,23330,10223,10779
11:12:00,18359,1608,45150,44205,8579,20663
11:14:00,14701,2287,1,19267,12238,11683
11:16:00,38693,7600,8150,8468,72725,166600
11:18:00,32000,8800,31062,8509,54582,26987
11:20:00,163873,5212,139858,31325,18144,55
11:22:00,28800,6409,26256,2608408,50598,36706
11:24:00,36021,3600,51335,77353,41574,7692
11:26:00,41259,2700,29997,41141,19918,800
11:28:00,34103,158443,23571,32813,60000,8650
11:30:00,33000,8000,113781,268184,6278,29765
11:32:00,35602,7300,18400,400,63792,20900
11:34:00,54030,4401,242851,16600,27850,53
11:36:00,68292,11138,58953,3455,49250,401
11:38:00,126891,8642,36109,98807,22733,1281
11:40:00,57195,1001,41740,58798,29069,300
11:42:00,67214,11836,5201,99795,5455,62779
11:44:00,51001,3000,18800,15400,27800,4300
11:46:00,54854,6600,123714,156182,28100,48
11:48:00,28565,7600,28914,62634,41603,6868
11:50:00,181246,2110,42000,32991,54000,1200
11:52:00,77185,5483,37195,11600,90376,2355
11:54:00,46600,4801,69373,15352,3260,1800
11:56:00,57881,4961,19556,121502,32757,2860
11:58:00,52106,6029,18592,38160,56511,82030
12:00:00,50821,5406,58218,11567,21752,1710
12:02:00,49873,1608,21200,26700,46987,29
12:04:00,79250,600,95045,136982,26737,500
12:06:00,65896,2489,46917,82037,21100,1282
12:08:00,108689,4022,62741,4105,50900,4100
12:10:00,55459,862,11904,6400,43100,400
12:12:00,108306,1721,23023,5400,20210,1320
12:14:00,49414,3626,28411,7400,20306,24
12:16:00,32276,1800,109942,102840,33033,6550
12:18:00,42929,3903,45426,28180,90668,9118
12:20:00,53670,3542,16664,3710,1,37137
12:22:00,53160,1500,81583,25304,1014,4107
12:24:00,54463,9315,22801,76579,4772,6100
12:26:00,21375,4600,60931,68397,31690,34771
