Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,0,0,0
07:32:00,31907,9,17,10364,214,0
07:34:00,200,100,1,5883,992,605
07:36:00,400,100,1,7136,1212,100
07:38:00,472,100,502,4066,700,100
07:40:00,100,3,1160,7150,56,1625
07:42:00,3472,21,200,24881,146,425
07:44:00,1871,100,1,45,100,3302
07:46:00,1158,100,557,560,3300,7212
07:48:00,444,411,242,3700,1745,1600
07:50:00,1380,100,401,8466,3256,1900
07:52:00,1200,100,1700,2966,1240,1746
07:54:00,200,100,710,2350,400,1200
07:56:00,4329,95,3772,3910,1236,1854
07:58:00,397,100,2517,7121,473,2333
08:00:00,6416,100,907,8201,700,753
08:02:00,6153,100,6336,33785,100,3300
08:04:00,3432,100,2683,28379,3079,31
08:06:00,8209,3492,800,19419,500,1607
08:08:00,1838,709,12414,14862,1025,4792
08:10:00,845,318,3700,2797,601,716
08:12:00,800,464,3441,2000,2400,2700
08:14:00,751,20,3658,3641,2102,2463
08:16:00,1464,33,1930,3045,1272,400
08:18:00,1714,70,3574,12163,1601,2071
08:20:00,2953,322,2732,22325,4056,2834
08:22:00,1528,122,3524,5715,800,200
08:24:00,683,501,2059,6105,2,797
08:26:00,719,501,1149,10683,100,1362
08:28:00,575,522,2377,4709,1100,646
08:30:00,500,200,3270,6547,800,700
08:32:00,4915,400,918,9240,300,946
08:34:00,6916,900,3040,5058,1100,1292
08:36:00,3000,1834,3400,6382,1346,5069
08:38:00,602,135,6791,16393,500,3121
08:40:00,2819,817,2570,6007,800,1200
08:42:00,583,72,4091,11135,1000,3916
08:44:00,1913,600,1202,3438,11782,3456
08:46:00,300,461,6053,3258,943,1101
08:48:00,8245,200,6925,2176,247,1506
08:50:00,100,4618,4721,3543,3988,304
08:52:00,12637,100,3579,3667,635,1001
08:54:00,1884,435,4400,4359,200,1901
08:56:00,4413,314,5443,4214,1095,1500
08:58:00,3605,392,2990,1615,1103,1046
09:00:00,1039,601,3585,1871,1500,700
09:02:00,2010,502,1752,1344,1100,800
09:04:00,3526,200,3226,1564,870,2146
09:06:00,890,422,4176,1884,2103,1846
09:08:00,7390,100,9425,2606,1218,400
09:10:00,2013,100,10946,4864,700,792
09:12:00,4317,695,5495,2742,400,800
09:14:00,1902,100,5685,1610,300,946
09:16:00,457,100,5717,3142,600,411
09:18:00,703,100,3743,1121,900,727
09:20:00,3666,1,1550,3019,2717,75
09:22:00,1311,100,1995,3866,500,2258
09:24:00,1940,83,7402,2121,602,400
09:26:00,2102,18,3086,2102,500,446
09:28:00,2629,83,8893,1020,900,100
09:30:00,540,17,3222,1087,601,1686
09:32:00,9917,100,2799,4851,610,1294
09:34:00,3300,511,3893,838,2892,160
09:36:00,100,100,4474,2990,200,100
09:38:00,1472,100,4276,3312,9,2246
09:40:00,4387,77,3246,2873,800,1392
09:42:00,4450,400,2522,1569,301,900
09:44:00,500,700,2435,2185,100,646
09:46:00,390,100,3613,2531,615,1438
09:48:00,794,125,2616,6074,607,1200
09:50:00,4787,1206,1911,3721,100,3246
09:52:00,100,300,2446,2667,500,501
09:54:00,1100,400,1178,1238,4,100
09:56:00,2739,100,3719,794,200,1719
09:58:00,922,100,2785,4752,100,590
10:00:00,900,700,1693,1824,2838,100
10:02:00,1800,200,4910,3225,500,13
10:04:00,3273,300,505,226,1100,4097
10:06:00,1136,1541,4694,1769,199,1900
10:08:00,200,200,2286,920,3902,300
10:10:00,200,202,2929,1033,306,750
10:12:00,2779,300,1628,4285,400,600
10:14:00,1605,98,5616,2316,400,100
10:16:00,4900,2,2596,2467,526,1200
10:18:00,690,100,3007,973,400,47
10:20:00,1310,100,4171,1789,3806,270
10:22:00,1900,100,3046,774,300,600
10:24:00,2778,1700,2707,3917,1202,2601
10:26:00,200,2322,2380,2415,300,100
10:28:00,400,100,5173,3380,1028,1000
10:30:00,300,100,1900,1941,4081,782
10:32:00,3082,282,1929,2333,600,800
10:34:00,500,100,3971,784,200,1200
10:36:00,3565,200,6887,668,680,800
10:38:00,200,100,6122,1582,100,300
10:40:00,700,200,8417,3274,600,1600
10:42:00,3961,100,7992,2702,100,700
10:44:00,643,100,3339,586,100,995
10:46:00,1310,100,12016,3506,1100,300
10:48:00,2039,800,3912,600,800,605
10:50:00,400,2,2157,3493,102,800
10:52:00,2000,100,4948,2284,4900,787
10:54:00,2171,100,4777,1762,300,100
10:56:00,100,100,3520,2622,406,704
10:58:00,2875,18,5463,1250,700,100
11:00:00,2700,900,4902,7804,100,200
11:02:00,1613,4400,4224,4025,100,800
11:04:00,2900,1304,3977,3472,21,28
11:06:00,500,484,1999,1181,156,1295
11:08:00,3700,939,4519,2346,2861,244
11:10:00,110,1601,3927,1534,100,30
11:12:00,200,3413,3085,3470,200,1896
11:14:00,3000,1701,3055,1544,633,1306
11:16:00,3632,800,1779,3568,125,100
11:18:00,600,4004,2959,3220,2366,1200
11:20:00,4305,433,3800,449,100,1600
11:22:00,2206,9581,1775,2037,2711,2710
11:24:00,1184,801,4042,2252,14612,900
11:26:00,315,800,4770,2015,300,100
11:28:00,5835,100,1666,3888,501,3900
11:30:00,405,202,1949,1632,200,400
11:32:00,4148,254,4154,3444,200,100
11:34:00,600,100,1132,528,610,988
11:36:00,2409,1100,1811,2600,312,2293
11:38:00,2039,300,1744,5981,810,1695
11:40:00,3136,200,2186,802,410,101
11:42:00,3029,2080,4673,2986,101,541
11:44:00,5096,2896,2712,676,1600,173
11:46:00,1790,851,1534,652,600,100
11:48:00,1400,1673,4285,1580,1073,200
11:50:00,1200,208,1872,1476,2465,2247
11:52:00,1810,890,1668,1582,780,100
11:54:00,400,7873,3142,1454,2640,100
11:56:00,2400,600,5160,2423,7401,500
11:58:00,1090,1300,1695,4558,5053,846
12:00:00,2800,1401,2576,1878,458,200
12:02:00,1100,1378,2650,3194,1035,446
12:04:00,4607,901,1600,1685,1501,347
12:06:00,2100,799,2656,3759,100,299
12:08:00,2129,101,1930,1368,300,1072
12:10:00,600,100,4116,1108,420,2709
12:12:00,300,477,3147,1279,920,2047
12:14:00,4700,605,4494,1203,600,340
12:16:00,3300,900,5330,535,2210,1074
12:18:00,799,800,5296,1305,1332,1789
12:20:00,19,1757,3991,720,100,2951
12:22:00,2291,500,2835,2364,1797,222
12:24:00,1000,100,2093,1121,100,888
12:26:00,3160,998,2671,3401,2180,2691
12:28:00,1278,900,3401,980,100,6
12:30:00,4135,1101,2915,2304,100,8796
12:32:00,119,4,5969,1216,2284,5890
12:34:00,700,100,3404,1006,4074,28
12:36:00,10129,100,4761,2760,1080,756
12:38:00,2200,801,4156,1376,1203,2143
12:40:00,699,95,2071,2619,900,1565
12:42:00,3756,207,4893,1887,3976,1
12:44:00,4088,301,6440,15004,6016,4873
12:46:00,1242,303,5575,3017,200,520
12:48:00,1116,101,3322,1506,210,808
12:50:00,1472,300,3748,2943,560,292
12:52:00,2200,400,8587,3243,782,5707
12:54:00,1400,900,5071,6027,17266,2613
12:56:00,1602,977,4401,7279,1400,1531
