Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,0,0,0
07:32:00,751,18,1,6,16,5064
07:34:00,100,100,1,4589,100,7
07:36:00,100,100,3,3663,2,1
07:38:00,774,900,1,2155,1400,11
07:40:00,100,100,1,5681,200,285
07:42:00,528,100,1611,1300,2400,965
07:44:00,1185,100,175,100,1000,900
07:46:00,1070,100,2406,100,2700,9306
07:48:00,1100,100,2000,1400,800,603
07:50:00,1200,100,2700,583,50,177
07:52:00,2201,100,3590,952,350,2500
07:54:00,600,100,5321,1700,803,600
07:56:00,1629,100,4301,2313,1000,3000
07:58:00,509,100,2034,1427,1400,685
08:00:00,1097,5,2034,1961,300,265
08:02:00,200,200,5592,1700,200,100
08:04:00,300,1,1405,200,2402,786
08:06:00,200,18,3865,1479,300,20
08:08:00,900,25,3843,500,35,100
08:10:00,1000,162,1118,4826,200,1770
08:12:00,18,201,4267,2250,900,100
08:14:00,182,100,4014,4199,400,200
08:16:00,218,100,7292,3132,1279,600
08:18:00,369,163,1436,1807,800,200
08:20:00,1743,29,2474,3814,1700,1656
08:22:00,100,19,1888,1477,287,100
08:24:00,613,20,3270,9891,2753,3000
08:26:00,132,98,1900,2800,1000,2144
08:28:00,100,104,2560,2646,1100,202
08:30:00,483,6,1669,1879,631,300
08:32:00,2280,123,3885,12266,94,300
08:34:00,1200,380,590,9425,100,500
08:36:00,400,201,4883,2707,1200,3900
08:38:00,1176,1,7304,8347,1628,300
08:40:00,300,334,2307,1460,1500,600
08:42:00,1001,491,2187,2045,600,700
08:44:00,900,32,2170,2625,133,502
08:46:00,1118,302,2298,4390,1667,200
08:48:00,319,61,7680,7539,800,1229
08:50:00,282,41,5069,5522,400,410
08:52:00,4538,300,2723,5760,802,300
08:54:00,1102,4,3868,2213,100,836
08:56:00,2381,433,7369,2410,1173,1122
08:58:00,2949,243,3590,2266,2822,300
09:00:00,1370,714,1487,2448,960,2239
09:02:00,1403,105,700,1100,2572,600
09:04:00,2731,71,6092,1311,1930,400
09:06:00,100,100,9892,1787,787,3000
09:08:00,500,2,17846,4800,395,100
09:10:00,400,86,6589,1266,900,348
09:12:00,3650,4,12440,2816,1996,32
09:14:00,200,100,6213,900,477,1220
09:16:00,1601,188,7657,598,1084,3
09:18:00,600,236,6633,5992,51,110
09:20:00,1629,100,1973,2888,1177,700
