Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,13722,0,0
07:32:00,48463,516,1409,7252,5446,4606
07:34:00,2962,100,4473,8252,2604,3512
07:36:00,7350,4,310,29436,4546,7363
07:38:00,8643,700,100,15371,16912,16340
07:40:00,7209,400,700,13517,2991,4731
07:42:00,9564,400,10286,18445,7276,12576
07:44:00,5673,1500,7577,7058,3172,10089
07:46:00,18718,992,2241,9762,2452,11083
07:48:00,8399,272,672,6177,4016,2247
07:50:00,14428,1200,3300,6566,3188,2081
07:52:00,5566,600,3694,8633,7072,13178
07:54:00,4575,1300,1390,21237,6671,15014
07:56:00,16717,464,2374,19254,891,3620
07:58:00,5801,532,2300,9637,12762,7018
08:00:00,12954,240,2600,29676,2031,53547
08:02:00,10441,1101,12971,15839,8500,1597
08:04:00,5603,1402,7520,20777,23813,1279
08:06:00,15399,2010,4607,6191,9526,5014
08:08:00,9019,873,8028,451582,3383,2434
08:10:00,3375,1339,10483,5035,5948,1655
08:12:00,5671,10,6807,7881,8320,10477
08:14:00,4799,640,8914,11829,5683,9735
08:16:00,4362,1363,6249,453883,3220,25210
08:18:00,6567,386,1993,16526,25811,5706
08:20:00,4565,300,6048,14447,19373,3410
08:22:00,7482,500,17958,26636,1889,6483
08:24:00,8644,6279,12829,25392,2636,8861
08:26:00,6037,20,3934,15572,529,11140
08:28:00,5645,5,826,9319,3682,3810
08:30:00,18694,45,7931,15842,5406,10457
08:32:00,17885,4,6754,10865,8579,50462
08:34:00,4255,10,4175,7102,5189,77204
08:36:00,13533,100,19242,10204,2278,19433
08:38:00,14339,1200,24183,14351,5724,18668
08:40:00,3775,1700,10626,6441,5086,5050
08:42:00,6830,1460,8833,15276,6752,10004
08:44:00,8850,2278,4752,15372,3600,8064
08:46:00,21797,2510,7460,3915,23260,3520
08:48:00,26838,1900,19164,11588,47223,8145
08:50:00,7702,2158,15457,14801,800,3946
08:52:00,14301,900,15647,19812,15811,898
08:54:00,16644,1740,16475,8029,3860,3991
08:56:00,19898,1209,14084,6766,25498,14346
08:58:00,12526,802,8493,14284,11484,19154
09:00:00,10040,700,7820,13142,2516,11972
09:02:00,10342,1900,5491,9623,18668,12327
09:04:00,9259,501,12135,21901,5177,5449
09:06:00,19020,200,27429,14224,800,6885
09:08:00,14859,2100,9555,34156,2954,8591
09:10:00,22561,2610,10375,13171,605,1337
09:12:00,11382,400,11784,23855,147807,2366
09:14:00,9625,400,9066,5620,3468,7583
09:16:00,5418,800,7702,20632,1014,3551
09:18:00,6849,2894,5004,52616,5561,7439
09:20:00,8623,10,5478,20112,4361,4051
09:22:00,7419,20,5708,25076,6687,3519
09:24:00,5995,100,19076,12933,1658,5965
09:26:00,17305,30,14130,15763,16662,3541
09:28:00,2388,30,7196,12401,100,4007
09:30:00,9052,10,7016,8059,3436,9231
09:32:00,6094,100,7495,17341,5346,3610
09:34:00,9118,600,5264,17215,4760,4833
09:36:00,11407,400,9042,16082,1375,3633
09:38:00,6197,448,10193,41716,6374,2884
09:40:00,7554,3078,7645,23682,1903,4641
09:42:00,9554,20,9093,10428,3425,6057
09:44:00,7753,12,8303,14421,7537,3755
09:46:00,6122,10,14073,17193,2103,5055
09:48:00,5428,97,6124,39171,3174,4083
09:50:00,10932,200,17241,4601,4068,7199
09:52:00,5849,700,3990,7632,9110,2155
09:54:00,5480,1000,6080,13921,1666,5791
09:56:00,15585,900,3230,8236,6786,755
09:58:00,5670,3643,10096,5151,8704,1501
10:00:00,11132,756,11591,15173,1390,739
10:02:00,5388,868,7778,13091,3687,2213
10:04:00,6561,1030,4672,5545,15293,3052
10:06:00,7404,200,7433,11915,6841,100
10:08:00,9774,1048,8336,10349,924,1984
10:10:00,7934,1572,4940,8531,709,2108
10:12:00,5030,3307,5897,25742,5226,2027
10:14:00,29553,224,26140,12939,3418,1066
10:16:00,11687,100,12774,7305,6714,3021
10:18:00,7144,300,9142,14703,8586,3584
10:20:00,7209,100,53314,2111,3257,3755
10:22:00,9923,1192,15468,14225,984,3474
10:24:00,30800,2332,82642,19573,2622,2955
10:26:00,11691,4000,7613,10891,4451,702
10:28:00,8877,1268,6515,4797,1804,4869
10:30:00,8579,1704,11694,15195,2208,700
10:32:00,14736,3300,8947,7477,701,4500
10:34:00,6003,5112,4551,12931,2866,12882
10:36:00,6056,11,13561,4755,34591,4416
10:38:00,7377,1200,12785,7451,2511,2514
10:40:00,16860,2296,6652,7339,3400,6247
10:42:00,11851,1500,7256,5859,3583,1558
10:44:00,6755,300,5923,11702,4429,2662
10:46:00,6601,401,12521,6219,5372,462
10:48:00,8350,600,14445,53935,5465,2231
10:50:00,3807,872,23123,22557,3103,102
10:52:00,4563,700,8765,8576,20451,4702
10:54:00,5814,1300,44672,6659,1026,155
10:56:00,4942,740,22978,3062,7889,855
10:58:00,15280,1059,12960,4113,16013,1057
11:00:00,19437,1100,20143,28801,5647,1265
11:02:00,8341,1000,5355,42953,7417,2152
11:04:00,11096,500,6112,43606,8124,100
11:06:00,8852,1000,6181,9607,6402,6553
11:08:00,8215,2401,5482,5770,3221,355
11:10:00,12275,1932,9739,903,7140,2427
11:12:00,7086,504,5458,4994,121309,700
11:14:00,7303,1200,7681,9018,28974,4793
11:16:00,3750,848,10286,5473,11120,2046
11:18:00,11596,404,4476,6603,3942,2627
11:20:00,7318,1800,4428,11698,3219,1354
11:22:00,6041,1500,3052,2621,4663,3244
11:24:00,6792,2510,1652,11675,30679,4922
11:26:00,5050,1400,22486,6857,9408,5990
11:28:00,11629,1578,5627,8966,4736,3891
11:30:00,6781,503,7612,8978,379,10191
11:32:00,11503,1592,5102,9794,3083,16336
11:34:00,15605,1550,3304,2849,200,10438
11:36:00,10879,161,14238,11565,3647,2176
11:38:00,6280,201,33194,71345,12464,3074
11:40:00,8847,845,4387,6638,1059,2061
11:42:00,8535,1098,2424,15181,7567,7503
11:44:00,5960,1300,4198,8733,3181,2833
11:46:00,9891,405,7207,12572,2404,2139
11:48:00,1832,3704,7113,5106,1898,2730
11:50:00,4360,200,7104,24701,3108,5081
11:52:00,10521,2204,2445,8002,25882,3410
11:54:00,14797,3428,3272,3863,650,3563
11:56:00,5729,1848,10107,19856,5318,2203
11:58:00,5817,1900,5288,4303,1518,620
12:00:00,11649,1400,9526,9736,150,1728
12:02:00,10372,900,11552,6890,10939,6016
12:04:00,4291,1610,4577,11028,13648,2055
12:06:00,6100,2267,8743,4891,8234,3426
12:08:00,2937,900,3935,2874,1136,455
12:10:00,3100,720,4197,8379,841,12208
12:12:00,9321,2201,15045,7919,409,3738
12:14:00,2889,4359,5294,13152,2065,2735
12:16:00,9208,310,7487,7789,6112,6347
12:18:00,3769,310,5500,4933,4006,9756
12:20:00,9812,720,9047,4374,2708,2287
12:22:00,11769,10,7338,8312,701,8050
12:24:00,6963,20,3479,7385,1097,2644
12:26:00,8267,600,8409,5116,2692,4362
12:28:00,6145,2101,3508,14876,228,1182
12:30:00,9764,402,4999,9745,5028,24083
12:32:00,11501,2004,5381,17283,534,1733
12:34:00,6051,5812,5567,7105,4473,4319
12:36:00,11242,505,7832,26499,7805,10520
12:38:00,6779,907,12224,16286,56584,1715
12:40:00,11314,1002,5706,16146,10543,8483
12:42:00,6486,2693,10559,14456,4665,5155
12:44:00,8205,2518,11346,5427,548560,8016
12:46:00,12740,2718,9090,14707,4856,1663
12:48:00,5492,3200,9468,11356,3827,2219
12:50:00,8332,200,24543,33018,1616,7849
12:52:00,7336,799,5581,26865,20034,2108
12:54:00,9879,1400,7835,31629,11025,1904
12:56:00,8738,300,10902,21369,4512,6676
12:58:00,6725,1411,8345,8449,3144,38183
13:00:00,8900,1922,4513,10516,4009,910
13:02:00,3353,2101,7990,9703,3666,9304
13:04:00,8607,320,9889,12189,3625,1169
13:06:00,6387,601,44908,16745,933,11616
13:08:00,7728,3487,8673,9129,7041,3336
13:10:00,13747,1620,7549,15165,1425,3848
13:12:00,5455,1912,12815,21681,4019,3553
13:14:00,3283,2300,11219,18051,3820,17728
13:16:00,8152,2701,7206,16919,10098,16249
13:18:00,21706,2200,14610,16740,8274,13358
13:20:00,8723,1296,13840,21373,1790,5412
13:22:00,10721,1200,7412,10655,8413,4608
13:24:00,18085,1200,7795,50011,4008,13796
13:26:00,18600,1780,22942,20691,5392,10169
13:28:00,22853,2615,13946,20933,7096,4114
13:30:00,12274,369,19471,28232,7116,7562
13:32:00,20917,2496,17088,51274,5071,7846
13:34:00,7297,2900,17040,74175,7722,5126
13:36:00,15952,3961,28906,42037,11334,12266
13:38:00,10553,1314,27732,71840,10480,7293
13:40:00,17360,7676,23866,45621,15991,19720
13:42:00,11431,997,35431,79819,9049,10450
13:44:00,33049,4364,34038,65801,11169,14434
13:46:00,10403,5304,41719,97721,21825,8681
13:48:00,24838,5444,45014,145320,14291,11076
13:50:00,14729,7043,47439,136525,10442,14213
13:52:00,12642,4969,31230,92057,41516,14518
13:54:00,16222,9714,75287,131461,47279,9753
13:56:00,34411,7662,64995,111894,24185,18887
13:58:00,21914,3154,91618,101105,118637,13263
14:00:00,20065,11650,65193,136884,29742,14594
