Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
13:10:00,85,282,222,235,130,167
13:12:00,413,26,311,450,240,548
13:14:00,140,172,328,502,73,364
13:16:00,127,40,1201,1148,613,416
13:18:00,171,2195,482,1028,711,350
13:20:00,135,205,742,1671,62,310
13:22:00,249,130,1226,1975,83,756
13:24:00,1193,438,217,1639,29,560
13:26:00,633,643,863,1348,53,362
13:28:00,318,460,1187,2463,176,388
13:30:00,977,280,1495,1312,349,927
13:32:00,818,317,924,4566,460,381
13:34:00,174,319,969,2505,199,296
13:36:00,347,898,721,11534,425,638
13:38:00,1477,225,1142,8183,148,1167
13:40:00,337,637,5650,5949,231,513
13:42:00,845,875,1477,22246,446,1892
13:44:00,415,1115,2170,39258,609,654
13:46:00,1280,843,1100,24306,552,2201
13:48:00,1242,868,2218,23331,247,3989
13:50:00,1343,640,791,10084,1370,2584
13:52:00,822,387,1364,5823,861,2295
13:54:00,1356,101,5593,4131,1103,2248
13:56:00,1845,1453,1039,8907,980,1777
13:58:00,1786,183,2782,15759,914,1701
14:00:00,2046,668,1802,52300,3396,6035
