Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:42:00,830,100,1261,23869,670,1601
12:44:00,5178,103,718,2028,777,559
12:46:00,725,200,1126,2714,100,5594
12:48:00,444,100,148,1908,5460,1291
12:50:00,155,100,703,9076,1619,856
12:52:00,4746,1000,586,9420,152,431
12:54:00,221,526,701,3868,2483,1805
12:56:00,1507,100,722,5175,9200,700
12:58:00,100,591,7591,4475,100,4400
13:00:00,1935,100,874,6891,6579,100
13:02:00,15686,100,5090,2600,2096,2010
13:04:00,100,100,512,1488,1864,2840
13:06:00,100,250,701,3000,400,1236
13:08:00,10,200,162,8131,20,9811
13:10:00,20,86,567,9515,428,1214
13:12:00,1853,14,1417,12234,5874,10
13:14:00,20,14,788,3594,10,89
13:16:00,724,86,740,15888,986,1474
13:18:00,710,1363,1366,3167,2000,114
13:20:00,1310,600,1347,2574,10,3263
13:22:00,1000,300,136,8521,903,1500
13:24:00,286,100,1061,2822,2130,315
13:26:00,141,100,3089,4991,3308,10276
13:28:00,622,375,409,6074,3355,13993
13:30:00,2331,600,877,1698,8530,17938
13:32:00,1400,100,1333,2570,3744,30
13:34:00,3435,200,599,10431,127,6538
13:36:00,281,251,1532,6027,8190,5093
13:38:00,2122,1769,487,8986,647,233
13:40:00,3020,784,1493,4250,11355,92691
13:42:00,12984,1610,7277,2412,5777,30091
13:44:00,4862,2239,6798,5363,1229,16311
13:46:00,2445,1108,1846,8077,9601,5787
13:48:00,660,3542,3763,3145,14080,10162
13:50:00,2910,4319,4212,5635,6606,8770
13:52:00,5660,1852,3009,4077,14794,10779
13:54:00,1494,4363,2804,4968,11142,9179
13:56:00,5908,4605,22919,5808,73541,14763
13:58:00,1523,96531,19957,30043,8279,3325
14:00:00,4191,1113,19907,21653,16602,21995
