Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:54:00,500,100,1849,1444,33,29986
12:56:00,3809,1,688,827,10,354
12:58:00,1368,1689,997,1137,100,354
13:00:00,1631,600,811,1950,100,54
13:02:00,3451,309,1479,1474,7758,292
13:04:00,600,600,408,237,500,1857
13:06:00,2433,100,1102,2126,67,294
13:08:00,1010,500,1015,1758,100,549
13:10:00,3331,300,210,1997,10,241
13:12:00,1073,405,2223,2082,90,2153
13:14:00,2453,1004,2099,289,300,2110
13:16:00,5084,100,875,473,1745,18
13:18:00,1622,300,6359,1422,800,54
13:20:00,1300,101,1275,936,400,222
13:22:00,5332,30,3518,3435,1300,354
13:24:00,3810,310,900,2337,2498,510
13:26:00,1710,767,1253,473,720,280
13:28:00,2900,2560,1293,150,300,145
13:30:00,2000,2163,2623,1578,100,123
13:32:00,2360,1149,4514,2513,300,1283
13:34:00,2703,833,5159,1981,835,1561
13:36:00,4876,1448,2079,917,700,1100
13:38:00,1973,965,846,2939,400,195
13:40:00,2802,701,244,1789,1100,429
13:42:00,7529,900,4341,748,400,1554
13:44:00,7607,1700,6874,758,207,640
13:46:00,11237,5739,4815,5043,498,339
13:48:00,6176,5588,2854,572,293,17096
13:50:00,9366,1641,4237,13643,3121,554
13:52:00,13747,2020,11819,1107,1186,1696
13:54:00,2434,3440,10817,15949,669,2554
13:56:00,4314,3335,6034,5448,3232,1886
13:58:00,7491,1185,4034,12871,1547,400
14:00:00,3461,2535,5327,4894,6917,2361
