Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,0,0,0
07:32:00,24292,133,23,272,289,924
07:34:00,18622,2,99,276,67,5
07:36:00,3558,106,94,909,492,290
07:38:00,3263,100,6,602,700,348
07:40:00,1736,532,100,6518,100,447
07:42:00,70,200,762,2023,208,1079
07:44:00,300,2,1334,121,100,1528
07:46:00,1391,100,466,301,200,1610
07:48:00,3875,100,456,100,496,200
07:50:00,61,189,2163,1001,591,500
07:52:00,370,108,1274,557,1902,288
07:54:00,831,5,102,1908,1011,100
07:56:00,4340,310,2656,300,2030,1367
07:58:00,437,12,121,200,3837,597
08:00:00,1296,27,302,600,909,217
08:02:00,2007,1,2595,100,1269,334
08:04:00,400,43,1872,1100,16240,411
08:06:00,1285,11,1096,235,11030,400
08:08:00,516,1,2761,407,3415,620
08:10:00,200,10,1624,100,802,100
08:12:00,202,12,3001,1201,2352,2807
08:14:00,2306,75,1207,1470,9465,583
08:16:00,610,141,2182,2169,5763,370
08:18:00,300,12,309,585,5164,430
08:20:00,1150,56,1600,1877,1024,2265
08:22:00,1431,100,2597,600,600,2074
08:24:00,2700,1,1656,978,91,1062
08:26:00,110,45,2730,2048,84,2768
08:28:00,11387,100,724,14165,960,20
08:30:00,304,359,1800,657,786,12
08:32:00,2407,124,1391,2769,109,143
08:34:00,620,24,994,931,525,1509
08:36:00,1461,300,4651,3526,512,7324
08:38:00,2128,111,1286,3191,507,1267
08:40:00,1815,92,1528,1988,300,740
08:42:00,357,13,1266,2173,1820,10631
08:44:00,1224,106,1006,1300,497,3911
08:46:00,380,148,1911,6664,363,736
08:48:00,100,430,1320,648,1000,2140
08:50:00,1204,24,2060,2989,160,1086
08:52:00,1510,746,1901,1566,500,1023
08:54:00,1400,117,119,979,2002,2625
08:56:00,557,19,3220,600,634,1756
08:58:00,982,11,2568,1088,291,1015
09:00:00,6353,100,1579,778,400,1367
09:02:00,701,123,1548,316,103,500
09:04:00,1398,115,2041,972,150,300
09:06:00,200,19,5542,763,100,955
09:08:00,600,120,4210,2361,532,300
09:10:00,1600,354,12015,400,100,200
09:12:00,810,102,3556,1607,275,3110
09:14:00,1400,602,3757,648,1351,200
09:16:00,702,122,3525,748,110,200
09:18:00,200,100,2801,767,200,2322
09:20:00,210,100,1354,1469,1380,401
09:22:00,544,11514,2425,1000,211,521
09:24:00,2332,19,2597,588,300,3870
09:26:00,1752,101,3077,405,400,310
09:28:00,1000,23,1321,999,232,2046
09:30:00,212,100,734,578,301,1674
09:32:00,1680,10,2654,536,104,327
09:34:00,3312,213,1480,1041,100,3109
09:36:00,801,101,1550,978,1020,2102
09:38:00,1450,40,2651,1180,100,2713
09:40:00,23,90,1760,1746,100,700
09:42:00,300,19,1424,3078,200,720
09:44:00,4092,143,1049,10,120,1000
09:46:00,1118,256,2570,1355,400,801
09:48:00,800,103,1109,2975,100,810
09:50:00,705,406,941,2248,100,100
09:52:00,1221,102,2293,1558,100,400
09:54:00,597,691,2400,1948,238,400
09:56:00,1219,245,1417,400,300,300
09:58:00,402,77,3197,560,211,204
10:00:00,605,25,2087,488,159,312
10:02:00,1926,6,3890,538,111,100
10:04:00,1000,100,654,788,900,977
10:06:00,1004,311,2089,819,890,100
10:08:00,6231,432,1162,964,535,401
10:10:00,5267,229,1676,1958,300,300
10:12:00,600,144,2125,578,110,2826
10:14:00,500,24,1603,778,110,100
10:16:00,911,855,2479,826,203,744
10:18:00,1375,1186,1736,683,822,100
10:20:00,209,264,3340,2126,374,693
10:22:00,2073,100,1024,300,33,2100
10:24:00,100,1273,2876,858,218,300
10:26:00,3791,2193,2937,679,234,4994
10:28:00,718,879,2865,435,136,1594
10:30:00,1345,221,3133,1307,200,1795
10:32:00,715,877,4157,547,224,2057
10:34:00,890,234,685,2,600,2038
10:36:00,1300,100,1802,303,533,1300
10:38:00,1383,213,1974,682,147,1827
10:40:00,5399,1361,2193,1079,414,538
10:42:00,1759,200,3056,748,160,490
10:44:00,1862,35,1865,605,111,10
10:46:00,3344,102,2770,344,263,410
10:48:00,1100,165,1451,245,143,796
10:50:00,3812,12,1311,928,426,1317
10:52:00,1552,14,2182,989,545,400
10:54:00,406,186,1675,3797,420,2179
10:56:00,600,288,3292,481,769,800
10:58:00,1200,259,3366,612,33,700
11:00:00,710,256,3325,1050,148,600
11:02:00,500,328,577,400,88,1301
11:04:00,755,106,1519,800,1142,701
11:06:00,3752,311,919,310,300,858
11:08:00,1539,105,1910,109,265,800
11:10:00,500,113,2863,202,200,529
11:12:00,669,185,255,308,463,703
11:14:00,1000,661,659,2,230,2101
11:16:00,416,17,2349,332,2469,707
11:18:00,2763,62,1389,143,140,2210
11:20:00,2281,408,510,266,118,601
11:22:00,1931,220,1275,1115,200,2300
11:24:00,240,1140,2320,104,400,3572
11:26:00,910,519,4138,525,148,993
11:28:00,2015,1424,2053,1109,535,20
11:30:00,2195,893,1203,209,110,200
11:32:00,965,127,1157,705,600,501
11:34:00,1706,262,830,2206,100,601
11:36:00,160,215,1460,699,800,1
11:38:00,700,611,964,1174,412,200
11:40:00,2025,594,723,976,933,2153
11:42:00,400,920,1958,1212,735,100
11:44:00,1118,42,1360,614,410,3147
11:46:00,860,314,1628,548,410,400
11:48:00,921,486,3181,842,99,100
11:50:00,4074,539,2106,1112,233,11
11:52:00,4977,476,697,1343,1248,162
11:54:00,1559,269,954,308,572,11
11:56:00,901,100,1798,908,324,973
11:58:00,800,313,1329,3072,443,417
12:00:00,1611,300,1986,442,214,7
12:02:00,200,100,1481,1035,570,600
12:04:00,801,436,485,3402,1249,2211
12:06:00,202,212,1802,2520,233,1000
12:08:00,600,494,2211,2082,100,2310
12:10:00,500,151,1141,421,100,20
12:12:00,700,444,2388,216,302,130
12:14:00,1334,706,1264,128,400,600
12:16:00,378,271,1401,572,320,7
12:18:00,1132,318,1107,1882,33,227
12:20:00,603,532,1844,559,10,2482
12:22:00,200,29,1900,1476,735,1644
12:24:00,700,523,999,478,210,100
12:26:00,407,1636,1158,2002,555,1611
12:28:00,503,229,1303,628,661,100
12:30:00,300,335,1825,1614,410,700
12:32:00,2504,1642,3270,902,702,100
12:34:00,610,471,1775,358,1570,501
12:36:00,3300,1351,1182,9640,1071,1010
12:38:00,464,1246,2191,1629,2697,300
12:40:00,200,2275,2193,333,200,255
12:42:00,500,717,2070,1845,2115,1177
12:44:00,3397,5122,1862,571,1557,200
12:46:00,100,23670,1292,2406,100,200
12:48:00,3733,10638,1433,541,1357,434
12:50:00,1013,906,2231,2053,17598,1100
12:52:00,1399,1269,1601,3655,2482,410
12:54:00,509,1711,2267,1337,4619,1348
12:56:00,200,243,1455,692,3299,100
12:58:00,300,2035,1980,843,1449,200
13:00:00,4506,300,1364,322,2669,1400
13:02:00,1705,1751,2318,2897,100,200
13:04:00,995,1916,1955,1693,892,270
13:06:00,1901,500,1453,2024,1260,100
13:08:00,7048,305,1754,1664,500,850
13:10:00,1291,1420,2861,4213,400,58
13:12:00,5011,7652,2310,3019,1001,1306
13:14:00,5900,11646,1839,1464,2051,800
13:16:00,1000,1727,4352,949,913,2083
13:18:00,5000,3539,1891,2401,1555,1209
13:20:00,9756,110,4737,2986,200,1757
13:22:00,1300,61,4539,3910,144,2722
13:24:00,3538,801,2700,2603,1707,1027
13:26:00,3200,438,2713,2557,778,4577
13:28:00,900,711,2830,2683,200,932
13:30:00,2300,775,2839,3521,433,1627
13:32:00,4800,740,3478,12908,1140,1469
13:34:00,300,426,5157,5884,808,6756
13:36:00,3864,2574,1359,22401,233,1600
13:38:00,3600,307,4868,14854,388,1282
13:40:00,6790,5350,4912,26414,424,2520
13:42:00,2247,2146,10604,23279,3964,3901
13:44:00,5272,2462,9209,29118,111,7996
13:46:00,4396,2403,10555,30416,2621,5182
13:48:00,515,1611,10948,23393,10,5641
13:50:00,6416,1394,9298,21300,1856,3828
13:52:00,2000,3963,7844,16138,2136,4932
13:54:00,4280,3082,6521,22576,5317,4535
13:56:00,6413,4007,8841,26540,1609,5458
13:58:00,3185,2649,6789,52977,1436,14644
14:00:00,11731,3099,3850,36443,8662,6102
