Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:24:00,900,200,2967,1814,1768,100
12:26:00,3300,500,12675,1719,3143,100
12:28:00,1600,973,8476,2771,300,632
12:30:00,700,1128,3503,606,926,2800
12:32:00,2395,5615,10915,1312,400,200
12:34:00,302,408,2537,2836,320,432
12:36:00,3600,2068,12689,814,680,1494
12:38:00,7533,864,6719,3394,300,100
12:40:00,6629,994,2438,1407,200,100
12:42:00,1220,1631,6503,1146,1520,125
12:44:00,16845,6423,9005,957,3479,431
12:46:00,3950,2150,4801,4702,100,1120
12:48:00,5596,5836,2742,2477,100,251
12:50:00,1000,4384,4611,1911,100,3528
12:52:00,700,2995,6189,1784,2973,600
12:54:00,10541,10,6879,2364,2000,3505
12:56:00,7701,1100,1869,22962,200,3438
12:58:00,100,897,5232,6795,5457,100
13:00:00,3100,1444,6474,1936,1991,400
13:02:00,3000,2330,2199,5470,2590,1789
13:04:00,5289,1137,6101,850,250,1853
13:06:00,600,20032,3385,2957,4143,700
13:08:00,1550,420,4547,2843,100,100
13:10:00,300,400,913,32227,4705,400
13:12:00,3691,5667,5622,3470,914,994
13:14:00,4922,830,3504,2348,1500,1674
13:16:00,3000,345,9580,5338,4703,2585
13:18:00,5111,16,2343,3091,1824,2517
13:20:00,1800,2961,7582,1655,1600,2996
13:22:00,6820,1130,1576,7064,2249,2884
13:24:00,5676,18,3090,20447,200,3521
13:26:00,8313,100,7497,3538,3089,1276
13:28:00,3600,1348,11389,34750,904,200
13:30:00,4529,1790,3876,14398,3104,3262
13:32:00,800,1045,6500,60947,2114,5702
13:34:00,9360,1589,8536,78166,2400,300
13:36:00,3996,7042,7864,34703,1400,1820
13:38:00,4080,7098,6697,46024,4969,3035
13:40:00,26404,6457,9502,81280,2400,6279
13:42:00,71933,3597,6102,126368,5249,6155
13:44:00,4035,5166,12565,46382,3249,9203
13:46:00,1181,5183,15194,284579,3918,14620
13:48:00,19011,6699,12524,62627,5663,9353
13:50:00,38562,5179,10572,37750,3778,11539
13:52:00,44081,4551,23159,99131,4318,7858
13:54:00,3598,23185,9209,130545,5075,10148
13:56:00,17761,3492,22296,128707,3524,13670
13:58:00,8188,12105,9567,86820,9701,13163
14:00:00,10130,4554,5563,172861,11986,6404
