Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,0,0,0.0
07:32:00,927,623,160,3,236,125.0
07:34:00,200,200,116,17,100,2.0
07:36:00,100,100,100,1977,300,600.0
07:38:00,100,100,100,5440,1562,4.0
07:40:00,11560,100,700,1,400,600.0
07:42:00,825,21,822,3600,1914,2744.0
07:44:00,26,4,19,86,504,100.0
07:46:00,179,4,700,201,700,3032.0
07:48:00,6560,24,1000,100,126,7500.0
07:50:00,3770,66,611,500,50,2500.0
07:52:00,1497,200,700,700,14,600.0
07:54:00,3639,42,889,2,4,600.0
07:56:00,938,100,609,9700,200,355.0
07:58:00,3000,100,1600,6,100,1655.0
08:00:00,460,100,169,600,20,3277.0
08:02:00,4540,13,152,600,400,1.0
08:04:00,500,100,10867,385,10,19.0
08:06:00,5,100,357,863,1087,1.0
08:08:00,500,100,200,300,3,8025.0
08:10:00,100,100,200,2,100,600.0
08:12:00,100,100,1000,10,7,700.0
08:14:00,4,3,3592,600,1,100.0
08:16:00,100,4,600,385,100,10355.0
08:18:00,419,96,2400,940,23,296.0
08:20:00,100,100,1,29,63,857.0
08:22:00,500,1,100,100,4362,443.0
08:24:00,600,1800,919,25,200,2213.0
08:26:00,600,100,50,283,3301,100.0
08:28:00,300,400,11,800,3079,100.0
08:30:00,558,100,10,266,82,500.0
08:32:00,4460,100,79,2114,1200,4198.0
08:34:00,3808,100,3,696,300,100.0
08:36:00,50,100,2449,85,300,424.0
08:38:00,50,200,2667,794,1000,2400.0
08:40:00,100,500,300,6207,4,3200.0
08:42:00,100,300,12534,100,900,66.0
08:44:00,200,300,1845,300,4,600.0
08:46:00,1000,100,4,10,4,600.0
08:48:00,784,200,2406,1,6,1800.0
08:50:00,200,100,5970,4814,100,100.0
08:52:00,1911,100,4407,2800,309,760.0
08:54:00,128,50,3992,1006,1,863.0
08:56:00,1128,100,149,600,200,2104.0
08:58:00,175,100,2000,87,571,100.0
09:00:00,998,100,3000,100,1512,286.0
09:02:00,202,100,1722,2568,2166,4.0
09:04:00,3139,200,1104,794,2900,4.0
09:06:00,100,400,3044,2,30,1.0
09:08:00,100,1300,4328,2292,475,857.0
09:10:00,12,100,2762,97,6439,1.0
09:12:00,100,100,10401,4971,137,103.0
09:14:00,188,100,3237,1361,11345,200.0
09:16:00,355,100,3099,6206,1089,100.0
09:18:00,300,100,1335,1652,10037,300.0
09:20:00,600,100,40,1355,700,3.0
09:22:00,531,100,585,1518,100,100.0
09:24:00,100,100,3541,750,7170,100.0
09:26:00,60,100,2563,706,50,59.0
09:28:00,100,30,226,281,100,2469.0
09:30:00,4,70,1520,2183,100,4.0
09:32:00,1170,100,5418,2818,2,4.0
09:34:00,100,100,1800,95,700,4.0
09:36:00,100,30,2314,5,9400,4.0
09:38:00,193,100,3291,1005,200,4.0
09:40:00,100,100,2294,3861,570,8.0
09:42:00,711,100,1303,20,14,1100.0
09:44:00,451,100,20,1281,600,200.0
09:46:00,100,4,1175,882,5510,10.0
09:48:00,600,4,2981,2845,100,500.0
09:50:00,300,104,1386,100,8561,1800.0
09:52:00,2200,202,857,801,639,98.0
09:54:00,100,100,2399,100,1584,100.0
09:56:00,100,100,1923,330,20,28.0
09:58:00,200,100,3196,404,889,207.0
10:00:00,576,100,40,300,100,10.0
10:02:00,803,20,5481,125,1422,300.0
10:04:00,400,80,1965,2147,1300,10.0
10:06:00,500,20,3272,221,20,100.0
10:08:00,100,80,4102,3028,1,600.0
10:10:00,200,100,1199,95,2,900.0
10:12:00,100,100,2275,5,100,600.0
10:14:00,300,100,100,100,133,1062.0
10:16:00,700,100,500,100,336,738.0
10:18:00,2118,100,3320,100,5,146.0
10:20:00,600,1000,2652,100,15,100.0
10:22:00,6593,1434,570,100,385,300.0
10:24:00,300,100,802,50,915,100.0
10:26:00,100,100,717,100,201,700.0
10:28:00,204,100,2204,1125,11128,400.0
10:30:00,350,1,100,3550,200,41.0
10:32:00,101,100,1299,210,100,10.0
10:34:00,2509,100,3267,100,918,49.0
10:36:00,100,10,954,100,300,100.0
10:38:00,310,100,505,400,1207,100.0
10:40:00,2103,101,3,2300,766,200.0
10:42:00,1,100,3735,400,100,600.0
10:44:00,1006,100,103,200,100,500.0
10:46:00,1700,100,1207,500,100,100.0
10:48:00,200,100,387,400,1148,300.0
10:50:00,300,100,6710,300,16,200.0
10:52:00,900,100,1060,100,2,100.0
