Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,0,0,0
07:32:00,105,6,255,303,162,491
07:34:00,100,5,2,69,152,150
07:36:00,286,4,3,96,22,544
07:38:00,15,5,100,1451,2236,422
07:40:00,43,1074,750,350,198,70
07:42:00,242,25,232,525,100,200
07:44:00,505,110,602,100,852,802
07:46:00,194,5,1049,1500,306,924
07:48:00,554,100,211,343,180,287
07:50:00,102,100,159,1013,100,1
07:52:00,731,100,974,2222,1247,100
07:54:00,31,100,620,2662,541,14
07:56:00,978,100,44,827,862,46
07:58:00,26,1,322,69,217,161
08:00:00,25,13,807,440,100,28
08:02:00,64,48,2302,979,55,372
08:04:00,122,105,5,562,152,1696
08:06:00,864,102,680,1045,261,100
08:08:00,300,130,362,618,301,1051
08:10:00,102,275,349,1742,709,597
08:12:00,647,126,201,918,626,35
08:14:00,372,581,421,357,200,18
08:16:00,19,60,65,134,456,244
08:18:00,185,41,10,543,840,23
08:20:00,137,95,249,1260,479,888
08:22:00,146,364,562,154,374,14
08:24:00,111,408,1138,1736,215,200
08:26:00,121,284,1066,582,598,78
08:28:00,130,201,200,412,15,100
08:30:00,75,11,1009,628,10,401
08:32:00,158,120,245,229,1042,1244
08:34:00,110,153,263,393,390,483
08:36:00,943,212,312,624,155,28
08:38:00,479,3,622,860,380,100
08:40:00,300,8,714,3627,531,100
08:42:00,390,258,947,1358,18,415
08:44:00,202,445,1394,2285,775,189
08:46:00,1083,1,313,500,200,14
08:48:00,379,763,631,609,1462,4309
08:50:00,200,331,183,856,235,3173
08:52:00,924,442,385,1287,157,100
08:54:00,300,147,100,3181,265,215
08:56:00,449,303,793,1146,1249,107
08:58:00,188,2,95,2226,240,314
09:00:00,238,2,243,215,554,561
09:02:00,335,41,30,100,81,188
09:04:00,100,8406,63,640,435,516
09:06:00,390,148,336,557,526,47
09:08:00,15,107,167,1750,1121,30
09:10:00,100,11,238,451,100,160
09:12:00,542,10,1693,786,140,200
09:14:00,364,40,888,570,620,114
09:16:00,84,3,419,611,594,526
09:18:00,10,293,1967,221,100,101
09:20:00,100,110,3,405,10,100
09:22:00,19,95,4175,964,521,100
09:24:00,200,305,496,903,226,114
09:26:00,341,356,1081,211,455,214
09:28:00,100,708,342,310,40,314
09:30:00,152,440,321,764,40,156
09:32:00,48,394,337,677,300,14
09:34:00,73,549,100,200,200,100
09:36:00,100,663,410,411,102,14
09:38:00,100,320,431,300,770,14
09:40:00,698,535,198,110,185,114
09:42:00,437,304,659,810,100,30
09:44:00,100,488,8,11,673,346
09:46:00,8,753,255,406,470,100
09:48:00,100,382,813,283,172,15
09:50:00,216,120,637,660,1,102
09:52:00,100,30,204,31,16,114
09:54:00,75,207,602,1418,206,14
09:56:00,35,128,100,411,238,28
09:58:00,125,5,344,100,296,14
10:00:00,20,10,677,718,181,14
10:02:00,100,1,55,11,86,100
10:04:00,45,668,201,589,308,20
10:06:00,333,116,104,1010,93,28
10:08:00,110,404,148,192,100,410
10:10:00,16,999,794,200,436,160
10:12:00,75,357,1819,1627,136,1071
10:14:00,13,10,517,1056598,289,14
10:16:00,22,25,309,200,45,100
10:18:00,176,7,1239,2632,223,14
10:20:00,275,4,15,940,272,28
10:22:00,305,45,17,1005,19,14
10:24:00,49,192,252,2148,257,28
10:26:00,655,787,658,795,678,21
10:28:00,478,100,351,809,332,40
10:30:00,325,1173,310,111,151,124
10:32:00,10,20,201,2225,567,29
10:34:00,45,599,331,1498,437,14
10:36:00,507,18,1383,500,450,341
10:38:00,14,235,1061,1503,100,28
10:40:00,1,200,865,660,311,110
10:42:00,100,132,317,1459,46,414
10:44:00,100,211,301,446,730,14
10:46:00,10,207,334,200,100,14
10:48:00,309,1,125,1102,231,1059
10:50:00,300,953,231,2793,355,14
10:52:00,175,143,1272,801,425,362
10:54:00,83,118,292,1077,25,216
10:56:00,428,234,227,423,789,317
10:58:00,205,5,462,494,446,125
11:00:00,381,317,50,453,145,810
11:02:00,200,92,374,1337,100,133
11:04:00,80,186,238,1031,100,553
11:06:00,111,100,140,220,60,92
11:08:00,473,10,268,639,45,110
11:10:00,955,185,85,237,1,240
11:12:00,100,204,557,962,9,100
11:14:00,221,300,467,3767,370,1060
11:16:00,130,121,868,3031,1781,136
11:18:00,1,54,552,2323,101,722
11:20:00,7,221,639,643,129,14
11:22:00,92,101,407,1145,491,451
11:24:00,139,86,500,1762,1490,500
11:26:00,648,281,467,1288,536,1017
11:28:00,185,3,226,1548,215,111
11:30:00,200,282,432,3971,1800,237
11:32:00,156,663,667,200,280,780
11:34:00,100,641,99,435,1052,114
11:36:00,100,358,257,407,197,428
11:38:00,60,154,383,392,1961,351
11:40:00,670,420,158,2644,100,25
11:42:00,100,410,191,723,40,438
11:44:00,250,359,111,200,380,200
11:46:00,110,742,146,409,415,116
11:48:00,100,607,96,2549,100,236
11:50:00,290,157,1851,1055,1070,10
11:52:00,100,153,25,735,900,549
11:54:00,101,1396,707,1379,202,17
11:56:00,200,582,1431,769,18,485
11:58:00,10,104,73,500,1091,612
12:00:00,200,222,314,1057,30,592
12:02:00,95,283,919,1405,410,168
12:04:00,10,122,348,2169,100,221
12:06:00,100,11,361,3211,357,428
12:08:00,100,186,7,220,45,907
12:10:00,115,182,241,1906,100,433
12:12:00,555,343,69,511,31,567
12:14:00,100,238,445,1311,50,772
12:16:00,70,470,285,1415,250,619
12:18:00,100,128,1616,1192,710,14
12:20:00,416,329,400,3096,100,992
12:22:00,175,117,352,2917,198,332
12:24:00,300,318,601,793,112,737
12:26:00,100,147,129,1624,46,193
12:28:00,236,100,185,2066,870,1309
12:30:00,101,21,116,1256,237,262
12:32:00,15,457,972,1249,266,587
12:34:00,136,200,724,1810,831,929
12:36:00,200,200,446,790,110,438
12:38:00,690,105,635,2453,96,300
12:40:00,200,100,505,1327,200,526
12:42:00,10,10,683,3841,330,179
12:44:00,1257,15,176,1125,332,14
12:46:00,428,200,738,3197,202,427
12:48:00,135,5,523,1620,210,145
12:50:00,680,1994,243,2693,274,438
12:52:00,130,9,323,2937,2198,352
12:54:00,6,185,361,1255,2156,508
12:56:00,546,139,1207,1407,1,105
12:58:00,130,4,79,786,1655,214
13:00:00,80,723,1131,1089,100,803
13:02:00,20,20,861,2367,120,333
13:04:00,345,11,884,1600,881,116
13:06:00,133,76,160,650,90,369
13:08:00,785,1,312,4735,516,230
13:10:00,175,8,156,500,235,143
13:12:00,1199,13,1102,2376,1120,460
13:14:00,50,336,152,1185,100,679
13:16:00,5,4,892,6,179,383
13:18:00,95,41,329,475,1701,628
13:20:00,100,264,980,1463,295,360
13:22:00,205,31,200,4994,372,465
13:24:00,200,10,983,6899,851,1287
13:26:00,1564,125,332,5051,7,300
13:28:00,162,51,882,7618,994,318
13:30:00,141,120,2239,8370,220,1271
13:32:00,1,13,561,13784,200,560
13:34:00,5,339,520,13062,242,815
13:36:00,1378,537,1455,8260,2358,1241
13:38:00,698,1183,1567,7741,400,475
13:40:00,100,100,658,6280,515,1105
13:42:00,214,413,1566,4185,4004,1089
13:44:00,700,166,2055,2758,1726,2675
13:46:00,657,150,1896,10462,2586,2100
13:48:00,1406,297,9347,8432,2266,1427
13:50:00,1436,814,904,16236,2351,3641
13:52:00,400,480,3566,16695,2673,1920
13:54:00,1069,359,1301,8797,4914,1785
13:56:00,845,43,1685,14610,2959,854
13:58:00,1278,441,2968,12760,2403,4389
14:00:00,441,478,1377,6411,2133,2756
