Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,33600,0,0,0
07:32:00,501,14,3954,558,2912,0
07:34:00,28,100,300,8653,243,175
07:36:00,3000,101,2344,11356,11354,90
07:38:00,3802,300,17,5102,1315,100
07:40:00,100,1365,8909,12504,1391,300
07:42:00,4421,3800,16883,12096,1414,2118
07:44:00,1068,501,2314,3900,7631,9765
07:46:00,3277,100,3580,3928,7190,7851
07:48:00,5526,1501,1532,900,5300,600
07:50:00,1402,1701,6136,1581,356,410
07:52:00,1,4,501,7500,850,700
07:54:00,1288,100,3381,6829,21886,200
07:56:00,6087,100,1318,483,2066,3517
07:58:00,10,1,38128,9560,800,1210
08:00:00,1460,33,812,10445,842,9627
08:02:00,1475,1,8345,2400,797,1156
08:04:00,2700,200,1833,500,3412,16424
08:06:00,7197,1,1128,509,1853,800
08:08:00,2447,2875,100,36632,2524,500
08:10:00,750,1148,2041,7133,400,905
08:12:00,200,209,58834,13051,600,2697
08:14:00,4117,3734,12346,6550,11667,617
08:16:00,6,221,34882,3251,600,2010
08:18:00,200,957,3255,3028,1293,2513
08:20:00,2278,513,2387,28368,2477,10026
08:22:00,2019,1316,983,5500,6817,700
08:24:00,4017,804,3391,4250,8227,2410
08:26:00,2432,2385,2676,2107,3909,3173
08:28:00,41,202,2753,605831,11674,11123
08:30:00,4224,2934,6111,31426,9167,2100
08:32:00,378,203,5705,5528,1944,5260
08:34:00,300,323,6065,1998,3500,205
08:36:00,17575,3559,23108,2628,4094,5586
08:38:00,8,2898,8820,3060,1415,4105
08:40:00,92,122,11518,6865,200,6561
08:42:00,2758,199,11092,6072,900,2292
08:44:00,18115,4459,7624,2190,400,2863
08:46:00,1208,1623,24458,7488,900,1173
08:48:00,632,108,8775,3083,922,17894
08:50:00,2688,3193,13347,3702,737,3878
08:52:00,5589,6,4592,35185,3430,1592
08:54:00,500,2202,5752,28958,430,1150
08:56:00,2210,747,14853,3304,3677,700
08:58:00,2469,127,4734,1252,6892,2108
09:00:00,14287,821,7682,600,3806,3497
09:02:00,475,467,11215,400,1442,2376
09:04:00,180,5116,10880,1200,5336,3008
09:06:00,132,1469,18081,3200,747,1923
09:08:00,1500,2115,6649,6372,737,8422
09:10:00,2231,1225,9228,6517,9469,1400
09:12:00,17324,2676,10382,19340,500,1473
09:14:00,11872,1114,11610,10072,900,6037
09:16:00,177,183,20377,11371,2747,17819
09:18:00,4755,417,9770,7528,3017,2413
09:20:00,100,157,14323,282531,987,5128
09:22:00,100,327,3370,682,3457,3137
09:24:00,600,1220,29196,2225,630,4848
09:26:00,2980,117,5050,1100,743,3679
09:28:00,1900,341,4404,5129,6002,500
09:30:00,10719,817,6377,5184,7524,4010
09:32:00,2976,2107,5578,19297,14301,5372
09:34:00,344,223,20663,3664,50130,292
09:36:00,900,5607,4545,170,2000,1576
09:38:00,800,117,9170,930,1837,600
09:40:00,9994,948,7602,4930,747,600
09:42:00,211,101,9032,16570,11958,6272
09:44:00,8696,308,6759,1800,1000,4440
09:46:00,85,100,9696,3428,4326,2334
09:48:00,400,298,7361,1160,3194,2389
09:50:00,831,508,5516,1900,3443,2494
09:52:00,1000,9427,5830,400,5500,478
09:54:00,2385,8,11175,302,23096,4234
09:56:00,2500,1401,7325,958,900,9406
09:58:00,2200,2902,10202,9056,1347,3458
10:00:00,13584,4511,10399,3724,2509,100
10:02:00,100,3225,7361,33154,3400,510
10:04:00,300,74,10049,1330,1800,800
10:06:00,3834,11718,9546,250,623,600
10:08:00,7620,1792,12705,7515,1786,4210
10:10:00,1890,184,3019,50,1400,110
10:12:00,3992,631,8584,900,4607,635
10:14:00,6867,794,18522,3215,2572,2736
10:16:00,100,6200,5431,400,3473,1822
10:18:00,534,100,4644,6378,4254,1627
10:20:00,100,100,5470,2207,4443,2570
10:22:00,4000,100,1426,5608,6965,700
10:24:00,400,217,15817,300,7401,1144
10:26:00,5788,117,13387,8634,4000,700
10:28:00,1280,217,9044,450,9375,815
10:30:00,9308,517,2730,3958,1800,600
10:32:00,5278,317,6007,500,2137,5891
10:34:00,100,517,2422,2100,4040,3405
10:36:00,376,1119,13066,300,1204,3743
10:38:00,3374,417,14460,400,2032,3563
10:40:00,100,400,5658,3728,2060,4331
10:42:00,3500,606,3362,1094,5762,1983
10:44:00,11852,923,11304,1810,36317,3872
10:46:00,176,203,12217,2600,1667,2657
10:48:00,5100,600,5901,7193,2632,2003
10:50:00,300,600,3772,16147,4924,1607
10:52:00,1500,1019,18761,7800,8882,7899
10:54:00,600,1528,2676,7763,3682,3676
10:56:00,200,4510,11761,7418,1897,1116
10:58:00,200,3115,6082,301,13130,7320
11:00:00,7200,3916,8608,10411,2100,2176
11:02:00,2292,6866,8412,2028,538,4874
11:04:00,6307,5608,7245,2403,2719,1810
11:06:00,2609,4119,1811,6955,2471,4145
11:08:00,405,7000,7532,1600,8109,6264
11:10:00,2005,12777,7287,734,6350,100
11:12:00,11625,60,444,1968,1230,1173
11:14:00,3180,21471,5176,300,865,7739
11:16:00,1700,16433,570,3000,1899,3619
11:18:00,2960,16350,2846,600,3620,3310
11:20:00,13479,117,2031,20212,2047,2613
11:22:00,100,17459,10978,1823,900,2300
11:24:00,271,7318,7655,800,1972,16092
11:26:00,4931,6845,18259,2350,100,2322
11:28:00,641,16151,3701,2901,74127,2599
11:30:00,100,100,998,1302,2200,2734
11:32:00,5151,259,6849,9661,3428,100
11:34:00,5600,113,2969,3121,5186,30981
11:36:00,8547,500,1672,800,839,960
11:38:00,1100,1080,7703,7000,2620,3446
11:40:00,2575,3500,4984,501,1315,1253
11:42:00,1681,100,900,1183,67510,270
11:44:00,3191,709,3304,3900,2865,9251
11:46:00,13482,519,7249,6130,10097,1294
11:48:00,1400,10521,6537,400,643,414
11:50:00,1000,617,8564,2478,1421,24
11:52:00,3800,700,2318,300,5696,6694
11:54:00,3780,11632,101,303,15783,3225
11:56:00,7180,817,6617,3147,1199,295
11:58:00,22884,300,1018,1035,2576,15
12:00:00,9106,500,711,4557,1999,1872
12:02:00,100,800,1622,15801,634,1356
12:04:00,100,500,11094,6550,11556,7655
12:06:00,2000,239,2200,3386,110,2154
12:08:00,8524,6215,11246,3400,400,2391
12:10:00,1600,972,2748,5993,1332,3924
12:12:00,20502,504,317,15530,18230,2423
12:14:00,3800,402,2618,1021,11509,1257
12:16:00,2382,4867,7949,6291,21944,10
12:18:00,300,259,2994,1015,84255,4297
12:20:00,4400,300,9929,2952,265683,1920
12:22:00,10400,2384,100,8231,5656,3728
12:24:00,208,4028,3957,9383,4130,3915
12:26:00,275,2642,6170,8568,3182,510
12:28:00,10500,422,5662,9036,16494,720
12:30:00,1,600,5027,8030,5748,2544
12:32:00,3469,422,2304,10440,184051,2417
12:34:00,156,3710,6041,27290,1005,2115
12:36:00,3423,7300,950,1310,401,252
12:38:00,3242,618,6459,6503,13587,5043
12:40:00,4053,7306,3515,6509,11767,200
12:42:00,4081,300,13626,5244,2564,315
12:44:00,170,300,5037,1323,500,210
12:46:00,8344,700,3035,15816,13021,4895
12:48:00,3856,9922,8604,5708,2824,2399
12:50:00,6505,717,4733,2765,1692,15446
12:52:00,7948,917,1226,4113,500,3512
12:54:00,4306,692,5308,2200,22418,1588
12:56:00,4185,299,5091,2017,1852,7728
12:58:00,11245,7118,14844,6734,3334,357
13:00:00,4100,706,1941,6600,36338,217
13:02:00,605,501,8488,11410,16482,3553
13:04:00,3519,1276,4790,9800,400,537
13:06:00,1907,2900,6518,1500,4372,560
13:08:00,4925,6301,2948,6856,200,1665
13:10:00,617,3317,3752,5628,700,1169
13:12:00,15672,2622,5337,3858,5312,5675
13:14:00,400,3277,8891,5992,3500,15157
13:16:00,2356,740,6169,8179,7962,8018
13:18:00,12799,1434,6184,4800,2978,15160
13:20:00,11293,5146,19771,4227,2500,7273
13:22:00,7158,10974,4372,53821,5400,8243
13:24:00,4835,1832,1909,87287,14935,7527
13:26:00,15405,1254,6506,27136,10592,6981
13:28:00,2320,2041,3540,43156,1530,5042
13:30:00,17600,5492,8924,48717,14098,6789
13:32:00,18404,10635,12052,102092,9034,3106
13:34:00,120,9632,7948,118209,24205,5950
13:36:00,2124,3622,11390,131344,26830,12221
13:38:00,16500,567,42530,325092,5511,17470
13:40:00,8348,12404,22835,346466,16926,12614
13:42:00,8684,16559,13160,147917,28291,18020
13:44:00,14795,22246,34531,314404,58523,14846
13:46:00,28876,12910,11748,293382,54613,27140
13:48:00,25224,28707,23823,404391,76286,33100
13:50:00,17505,22628,4548,275508,54734,22217
13:52:00,11695,14535,49260,203344,34273,43427
13:54:00,22089,30123,13124,203769,47557,19437
13:56:00,28856,22021,6969,209044,31551,35404
13:58:00,37138,22331,16004,256687,37674,24144
14:00:00,45648,19979,24491,142209,36071,28750
