Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,15703,0,0
07:32:00,29113,268,6347,1630,4015,4042
07:34:00,538,200,100,3687,230,4922
07:36:00,2691,400,5,4488,2265,5675
07:38:00,5670,20,2180,6749,4306,2638
07:40:00,15275,100,100,300,2203,9094
07:42:00,1713,17,6432,14296,5398,4449
07:44:00,7808,4732,3790,2307,1141,10141
07:46:00,5888,594,755,2785,6216,45044
07:48:00,4104,1510,5226,976,4083,4841
07:50:00,853,300,9700,3475,986,6232
07:52:00,4007,600,4121,6847,412,8348
07:54:00,1841,347,592,463,2868,15974
07:56:00,3883,101,4787,3903,3199,6060
07:58:00,1897,661,6392,1467,6649,8715
08:00:00,361,100,2213,4761,2819,5467
08:02:00,1117,100,12215,1819,6421,1911
08:04:00,4321,100,5629,7126,15545,2003
08:06:00,4019,404,38631,11769,4329,3541
08:08:00,3618,500,3500,6019,4176,6852
08:10:00,5708,2023,6419,11001,1479,3241
08:12:00,1776,236,3294,7298,2222,4996
08:14:00,15265,10,8377,23948,2578,5485
08:16:00,10963,235,9873,13915,2373,8008
08:18:00,16703,392,7143,6361,3785,4995
08:20:00,20978,2535,3759,26207,7244,9906
08:22:00,10969,2,2061,6085,2635,11896
08:24:00,4495,2100,34155,10012,8404,10150
08:26:00,3019,219,3975,5795,4095,23234
08:28:00,2284,100,5593,40353,8373,8729
08:30:00,6046,391,3020,48157,5216,5470
08:32:00,12657,325,1903,12713,2343,664
08:34:00,3239,2201,6175,2475,1435,8485
08:36:00,1030,1103,7542,2301,2624,3257
08:38:00,7122,1999,3698,9238,3639,10104
08:40:00,11747,2571,5998,4202,3937,5406
08:42:00,4035,209,6903,2999,2450,2818
08:44:00,14300,1300,12111,1305,15871,2359
08:46:00,56258,514,4826,4459,6197,4852
08:48:00,15527,640,11727,2432,6965,8129
08:50:00,12152,500,7315,2486,4682,7097
08:52:00,3201,2188,4868,47516,6609,6776
08:54:00,7956,100,4530,4791,2912,8535
08:56:00,3695,262,23413,12567,2303,9765
08:58:00,4490,267,4141,4420,2370,1402
09:00:00,3001,1000,3009,3625,3723,6100
09:02:00,3401,1500,8369,1813,6278,10504
09:04:00,4058,382,36999,6014,2834,4045
09:06:00,1669,96,23700,3370,5327,1783
09:08:00,4587,37,21944,4753,2810,6581
09:10:00,4224,1302,15945,3940,9198,684
09:12:00,6404,3322,16334,9914,9847,3446
09:14:00,1992,400,6860,4745,9943,5211
09:16:00,1845,100,10213,4187,2847,1956
09:18:00,4028,503,2406,5812,14074,501
09:20:00,5857,100,5220,2983,3147,1926
09:22:00,2119,100,4010,3084,6248,5671
09:24:00,1269,612,21286,878,3912,2941
09:26:00,2892,409,11206,21530,2727,926
09:28:00,1194,78,4118,7145,1600,2804
09:30:00,2783,370,6516,3714,5371,3532
09:32:00,5522,1103,7053,6735,1000,530
09:34:00,2051,304,8257,2706,7671,7401
09:36:00,3054,700,4722,33250,3555,2514
09:38:00,1941,100,5918,3910,1090,3720
09:40:00,1762,300,8794,20556,3644,1326
09:42:00,2518,400,2155,5292,6383,832
09:44:00,3776,380,6746,109493,2985,1214
09:46:00,1685,400,19166,14080,401,200
09:48:00,2781,15,4911,7176,6386,4112
09:50:00,856,393,4971,2221,6751,3451
09:52:00,2560,45,5445,7159,16122,822
09:54:00,1874,200,4472,2659,12036,1240
09:56:00,3693,2585,11122,3278,15479,2276
09:58:00,3701,300,9403,7644,5515,1045
10:00:00,2288,601,4533,7824,4831,2353
10:02:00,2018,2,7151,607501,12539,5049
10:04:00,3869,10,9742,6483,649,1315
10:06:00,4329,813,3760,10898,600,7257
10:08:00,8111,80,11312,6493,1105,4287
10:10:00,2445,2135,2226,4543,867,2549
10:12:00,1976,3,5425,13931,1010,600
10:14:00,2672,404,5484,3768,1682,4321
10:16:00,3203,100,5646,5138,17389,3407
10:18:00,3720,100,5995,7451,1624,369
10:20:00,2657,304,11407,18848,20061,459
10:22:00,717,739,2222,3809,300,2117
10:24:00,4066,1632,2667,2689,2200,1370
10:26:00,1698,560,4011,3751,1416,349
10:28:00,4653,180,7582,9352,1854,3585
10:30:00,3036,931,6529,16701,3651,279
10:32:00,2547,711,9266,16865,1406,5989
10:34:00,1546,1145,5802,5992,1244,2552
10:36:00,9211,483,2427,2131,1216,1248
10:38:00,5728,1901,7626,4613,2773,1307
10:40:00,1818,199,12769,15698,5135,4366
10:42:00,3247,9611,11538,6712,5393,2228
10:44:00,2734,3811,2007,2225,831,1287
10:46:00,5251,302,12295,6204,537,2167
10:48:00,1723,600,10120,7267,8582,3813
10:50:00,4720,805,1113,13865,2177,907
10:52:00,2254,798,24507,14345,1738,1194
10:54:00,2163,800,7666,3107,2734,4323
10:56:00,7011,800,8586,6259,10448,890
10:58:00,2828,1600,6659,19512,1504,1421
11:00:00,4511,639,8338,29435,1485,589
11:02:00,2103,100,8198,19494,1089,880
11:04:00,2177,600,8449,1398,1210,1461
11:06:00,14368,1909,4167,5268,4746,1865
11:08:00,2600,405,6983,3204,1921,3420
11:10:00,3692,595,11419,7677,1497,1105
11:12:00,3841,446,4290,3330,1952,1949
11:14:00,6481,240,2276,5012,1989,3997
11:16:00,3243,492,7401,5610,5691,2461
11:18:00,6738,110,3613,652,1634,2304
11:20:00,918,716,3132,11572,2305,583
11:22:00,2277,1303,1756,5185,865,1156
11:24:00,3223,205,16597,418,1709,15318
11:26:00,3456,304,4700,4831,1223,8244
11:28:00,4125,312,2896,2242,1388,4747
11:30:00,5573,200,6214,2404,7597,1226
11:32:00,16536,124,3026,1116,1720,11546
11:34:00,2931,251,2940,3744,3088,1909
11:36:00,2617,269,2807,215,4175,2183
11:38:00,2742,707,1995,2104,12437,2417
11:40:00,80802,405,4869,12970,13181,2708
11:42:00,910,1506,1820,3342,3014,3550
11:44:00,2612,475,2418,1348,8710,5896
11:46:00,3565,505,1984,6449,13400,7150
11:48:00,7381,1833,14046,2630,3455,1060
11:50:00,6860,707,12435,2098,411,5487
11:52:00,14601,1703,200,4012,6329,1479
11:54:00,3432,202,3730,807,7499,3360
11:56:00,61218,217,7745,3170,12990,5830
11:58:00,57061,1216,1540,5090,3680,3762
12:00:00,913,600,1432,3314,4876,2981
12:02:00,575,905,2743,3709,10418,5682
12:04:00,900,1712,5121,11765,21243,3742
12:06:00,24969,205,4092,10734,10274,1807
