Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
12:54:00,100,100,625,1698,100,1300
12:56:00,2133,100,300,3303,100,1360
12:58:00,617,100,771,337,100,600
13:00:00,700,200,4100,5783,100,800
13:02:00,4600,5802,618,276,100,600
13:04:00,700,310,525,8674,100,100
13:06:00,2078,200,100,1314,100,2000
13:08:00,300,200,4861,1602,100,100
13:10:00,800,708,500,1007,100,100
13:12:00,2100,200,471,1624,600,100
13:14:00,1000,400,200,764,100,100
13:16:00,200,300,1131,3287,200,44
13:18:00,1295,301,300,163,100,1200
13:20:00,375,100,356,1519,100,1
13:22:00,2450,210,987,1688,100,599
13:24:00,700,609,1144,1298,2800,100
13:26:00,500,1682,1983,200,1100,600
13:28:00,1075,1653,1975,1874,2550,100
13:30:00,100,490,1900,800,618,300
13:32:00,500,3522,1419,3080,1004,300
13:34:00,1075,200,898,7621,3000,300
13:36:00,2800,2353,1254,2376,2100,700
13:38:00,2200,200,1429,8314,2800,2
13:40:00,700,8481,3604,4092,5230,798
13:42:00,8207,3206,11876,7934,3157,397
13:44:00,200,4306,10123,12047,3401,393
13:46:00,9152,5178,13075,25592,4212,2360
13:48:00,4474,7443,3863,1780,1700,78
13:50:00,8035,4347,2700,7994,10071,785
13:52:00,884,6023,15554,14572,7011,2451
13:54:00,5402,8103,10147,33954,8029,2152
13:56:00,11228,11170,13354,19445,6242,1558
13:58:00,5016,5244,17861,6586,6851,2530
14:00:00,2367,1000,24355,8964,5894,1449
