Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
07:30:00,0,0,0,0,0,0
07:32:00,542,30,57,22,237,59
07:34:00,100,51,100,82,1,388
07:36:00,82,200,200,400,166,7
07:38:00,6,3,200,1040,158,100
07:40:00,806,100,100,161,237,7
07:42:00,318,100,403,333,100,14
07:44:00,182,100,1,161,20,445
07:46:00,1880,100,1,37,100,1916
07:48:00,465,100,103,80,49,1
07:50:00,1868,100,281,200,1,100
07:52:00,436,100,200,180,78,1
07:54:00,200,25,200,460,33,258
07:56:00,289,75,200,216,1,568
07:58:00,102,97,100,123,100,39
08:00:00,100,700,336,600,600,337
08:02:00,533,8,592,681,231,158
08:04:00,286,2,101,222,79,258
08:06:00,12,104,181,100,179,90
08:08:00,76,204,81,501,57,1106
08:10:00,19,202,71,608,164,39
08:12:00,764,120,1142,297,62,500
08:14:00,100,111,1418,451,10,358
08:16:00,100,113,715,401,289,158
08:18:00,392,389,600,359,257,100
08:20:00,251,6,669,1170,155,100
08:22:00,600,246,635,1102,43,102
08:24:00,6,1976,452,80,71,2935
08:26:00,82,899,662,400,34,1
08:28:00,655,4,473,1412,100,100
08:30:00,201,104,1984,100,153,600
08:32:00,104,717,539,1019,178,400
08:34:00,103,520,561,1880,105,100
08:36:00,100,131,745,3019,20,100
08:38:00,15,224,561,822,100,901
08:40:00,100,135,200,100,17,79
08:42:00,100,665,710,191,54,79
08:44:00,780,1,400,502,90,15
08:46:00,520,100,510,326,230,94
08:48:00,82,243,203,381,13,482
08:50:00,100,719,701,1200,26,1
08:52:00,1513,2400,810,881,22,4
08:54:00,160,456,161,100,405,158
08:56:00,505,1037,561,399,1,402
08:58:00,100,200,800,1581,100,300
09:00:00,400,1508,736,100,52,723
09:02:00,19,1119,300,1401,53,100
09:04:00,5,533,400,300,364,214
09:06:00,482,718,1872,880,23,862
09:08:00,35,8724,210,480,61,100
09:10:00,1182,202,2211,261,300,3393
09:12:00,83,102,3445,380,700,100
09:14:00,300,211,436,301,80,1
09:16:00,692,401,1331,884,158,58
09:18:00,207,297,407,300,84,100
09:20:00,885,109,481,378,276,200
09:22:00,201,228,500,944,210,2
09:24:00,200,3926,1200,800,76,209
09:26:00,100,322,1647,1071,269,3
09:28:00,100,190,460,969,109,104
09:30:00,304,117,1997,871,100,123
09:32:00,100,695,647,794,10,5
09:34:00,200,391,600,1,92,108
09:36:00,588,800,843,1700,100,4
09:38:00,100,2051,706,1080,100,116
09:40:00,1,3741,1007,605,598,6
09:42:00,49,6459,826,1040,201,10
09:44:00,101,23,295,2567,8,1
09:46:00,582,4,425,631,10,1
09:48:00,86,25,1059,875,100,10
09:50:00,903,84,1197,1342,100,3
09:52:00,200,439,470,200,98,7
09:54:00,300,682,667,1600,2,10
09:56:00,5,1040,305,740,140,78
09:58:00,105,818,1006,201,10,100
10:00:00,1828,733,107,3377,64,193
10:02:00,100,3568,1288,6120,79,1
10:04:00,113,201,402,500,100,658
10:06:00,400,1,897,1581,19,10
10:08:00,2,336,736,1213,1,100
10:10:00,941,96,479,1237,301,100
10:12:00,300,4,369,1984,210,114
10:14:00,100,100,973,3381,368,139
10:16:00,400,112,524,2049,200,2114
10:18:00,985,1620,1597,4345,100,1
10:20:00,390,840,813,1110,100,100
10:22:00,200,1,460,300,100,535
10:24:00,803,102,686,1497,10,1000
10:26:00,1614,1044,1059,897,100,1
10:28:00,301,119,1223,509,170,100
10:30:00,400,222,403,1173,1,200
10:32:00,1000,100,1108,1490,301,100
10:34:00,411,303,270,1781,101,7
10:36:00,202,801,993,300,200,200
10:38:00,100,548,1017,835,10,100
10:40:00,182,1236,464,2243,40,100
10:42:00,100,1040,628,266,100,1
10:44:00,1482,1913,508,1101,79,358
10:46:00,100,982,1811,1200,300,2
10:48:00,400,241,1001,1390,100,100
10:50:00,800,220,412,1577,100,101
10:52:00,347,121,1312,200,211,179
10:54:00,4845,213,605,801,3,181
10:56:00,4352,930,772,451,100,100
10:58:00,11,1027,732,1580,400,100
11:00:00,582,705,2093,910,164,18
11:02:00,100,4773,503,500,436,100
