Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
13:04:00,195,287,193,1066,300,1458
13:06:00,300,416,294,2215,273,358
13:08:00,280,11,744,5168,200,416
13:10:00,100,129,91,3563,801,260
13:12:00,100,7,281,1885,300,161
13:14:00,304,6,202,1427,493,492
13:16:00,100,111,904,2565,110,599
13:18:00,1296,8,202,1321,200,437
13:20:00,144,13,803,4074,100,160
13:22:00,100,147,843,5303,200,367
13:24:00,100,208,367,3607,100,230
13:26:00,300,145,302,8402,10,159
13:28:00,10,100,358,9861,799,257
13:30:00,200,108,207,1796,601,347
13:32:00,334,316,215,819,760,171
13:34:00,100,340,259,41156,100,173
13:36:00,520,331,1586,24710,330,473
13:38:00,410,1726,849,18835,300,130
13:40:00,200,534,485,10380,1144,699
13:42:00,2816,151,1662,19295,1398,369
13:44:00,947,37,548,42978,100,164
13:46:00,1020,44,883,13215,836,230
13:48:00,671,54,1141,42677,1076,228
13:50:00,562,1050,2397,44910,692,508
13:52:00,781,1040,1549,83462,1229,221
13:54:00,874,1910,2001,48795,300,515
13:56:00,859,880,1175,81999,924,143
13:58:00,500,598,1158,97115,1761,215
14:00:00,428,233,1819,67694,1707,225
