Hora Final,2023.05.26,2023.05.29,2023.05.30,2023.05.31,2023.06.01,2023.06.02
13:10:00,1033,100,204,720,300,100
13:12:00,1331,100,200,1954,300,400
13:14:00,425,100,284,292,100,1200
13:16:00,1085,500,1005,900,100,703
13:18:00,400,2651,20690,300,175,3
13:20:00,526,100,803,1350,70,300
13:22:00,1767,200,504,1350,369,1750
13:24:00,944,100,603,300,200,500
13:26:00,100,100,327,200,230,100
13:28:00,1000,200,1032,300,270,408
13:30:00,100,100,2832,5663,3500,800
13:32:00,100,294,1725,13984,932,300
13:34:00,32303,100,2613,2323,412,400
13:36:00,500,9,210,3385,3345,900
13:38:00,1757,91,585,17779,900,200
13:40:00,3097,3000,1897,2400,1924,100
13:42:00,1221,91,10196,2929,5102,600
13:44:00,1653,5998,7236,17930,5241,900
13:46:00,800,400,3687,5590,400,800
13:48:00,662,9452,27701,6278,2141,1000
13:50:00,2080,11415,27337,2442,3440,427
13:52:00,2813,400,17293,5804,4206,2800
13:54:00,2132,100,22475,6801,1900,300
13:56:00,1598,12206,7175,19711,1900,702
13:58:00,505,9245,29398,5392,2200,1861
14:00:00,100,21595,10016,5944,1399,1893
